transaction_id,transaction_date,customer_id,card_type,amount,merchant_category,merchant_country,transaction_channel,device_type,is_international,is_card_present,transactions_last_24h,average_amount_30d,risk_score,is_fraud
CC00007585,2025-11-22 17:05:40,C001253,amex,406.95,travel,Australia,website,mac,0,1,7,97.23,15,0
CC00006257,2025-04-10 03:35:13,C001328,amex,84.58,electronics,Australia,website,other,0,0,0,140.45,36,0
CC00008034,2025-05-29 13:50:54,C000892,visa,162.68,fashion,Germany,pos,windows,1,0,3,134.48,37,0
CC00008700,2025-12-02 09:08:12,C000497,amex,590.04,restaurant,Australia,website,mac,0,0,9,188.72,27,0
CC00001439,2025-11-15 20:57:49,C000740,amex,48.33,utilities,United Kingdom,mobile_app,ios,0,1,2,143.36,18,0
CC00007523,2025-08-10 09:29:15,C001614,rupay,176.96,utilities,Singapore,atm,windows,0,1,0,116.2,15,0
CC00005605,2025-03-07 23:17:01,C001604,mastercard,463.09,restaurant,UAE,pos,other,0,1,2,191.68,24,0
CC00002156,2025-07-22 08:32:57,C002588,mastercard,117.56,pharmacy,AUSTRALIA,atm,windows,0,1,,69.85,8,0
CC00011650,2025-12-17 13:23:35,C002477,mastercard,739.36,pharmacy,Canada,atm,other,0,0,2,241.23,33,0
CC00008698,2025-09-19 12:39:12,C000459,amex,175.67,fashion,UAE,website,other,0,0,0,137.33,25,0
CC00005959,2025-01-24 09:21:07,C001853,visa,361.56,fuel,Singapore,pos,ios,1,0,3,79.78,44,0
CC00001544,08/07/2025,C001660,visa,270.43,utilities,UAE,atm,other,0,1,0,236.18,11,0
CC00004181,2025-10-30 16:01:51,C001745,amex,217.49,travel,Australia,pos,android,1,1,4,157.13,27,0
CC00009996,2025-04-18 18:34:20,C002890,rupay,118.98,restaurant,Australia,website,other,0,1,9,245.82,19,0
CC00008521,2025-10-10 00:51:28,C001854,rupay,393.77,grocery,India,atm,windows,0,0,5,720.6,33,0
CC00009435,2025-06-05 21:15:48,C000368,mastercard,115.39,restaurant,India,mobile_app,ios,0,0,7,94.93,25,0
CC00009098,2025-04-07 07:50:37,C001889,rupay,37.42,electronics,Singapore,mobile_app,other,0,1,9,375.46,19,0
CC00008322,2025-08-08 22:18:29,C002833,visa,232.58,fashion,United States,website,mac,0,1,5,172.17,14,0
CC00003910,2025-05-11 03:16:16,C000127,amex,72.39,fuel,UAE,website,windows,0,0,3,144.66,22,0
CC00001961,2025-10-15 01:35:05,C001554,rupay,138.6,restaurant,Singapore,atm,windows,0,1,9,256.44,24,0
CC00006771,2025-05-18 09:22:43,C002272,mastercard,110.11,restaurant,India,mobile_app,other,1,1,2,196.96,42,0
CC00000767,2025-10-02 00:42:28,C002982,rupay,2015.98,fuel,United Kingdom,,windows,0,1,0,269.86,35,0
CC00008407,2025-03-21 13:22:23,C003244,visa,210.7,utilities,United Kingdom,website,ios,0,1,3,116.12,10,0
CC00011763,2025-06-01 02:43:09,C003175,mastercard,49.82,FASHION,UAE,pos,android,0,0,7,169.59,26,0
CC00011125,2025-09-28 16:31:39,C001127,visa,140.23,electronics,Canada,atm,windows,1,0,11,71.52,69,0
CC00000444,2025-01-04 09:06:34,C002521,rupay,137.13,pharmacy,Singapore,mobile_app,windows,0,1,,53.73,13,0
CC00004353,2025-04-07 11:55:03,C002091,mastercard,304.73,travel,United States,atm,android,1,1,0,137.31,29,0
CC00002221,2025-02-22 22:21:03,C002588,amex,475.82,travel,India,pos,mac,0,0,9,354.9,34,0
CC00002960,2025-01-21 02:02:36,C000538,rupay,56.72,fuel,India,atm,other,0,1,4,492.15,8,0
CC00008471,2025-09-15 23:03:05,C002562,amex,762.12,entertainment,Germany,mobile_app,ios,0,1,8,201.58,18,0
CC00000125,2025-09-03 18:26:03,C001228,amex,30.44,restaurant,UAE,mobile_app,other,0,1,4,30.67,8,0
CC00008362,2025-08-28 21:01:55,C003479,rupay,256.37,utilities,UAE,atm,ios,0,1,5,177.22,19,0
CC00007790,2025-09-03 19:53:46,C003488,amex,371.57,restaurant,Germany,,mac,0,1,1,239.78,10,0
CC00007639,2025-05-14 22:22:24,C002163,visa,161.52,pharmacy,Australia,website,android,0,1,1,151.65,13,0
CC00011836,2025-10-25 17:34:06,C002617,mastercard,68.55,electronics,United States,atm,mac,0,1,2,59.75,10,0
CC00010637,2025-04-10 12:00:56,C001801,mastercard,300.9,fashion,Singapore,atm,windows,0,1,1,274.42,8,0
CC00008766,2025-08-11 05:09:52,C003476,amex,383.97,travel,India,mobile_app,other,0,1,10,120.44,17,0
CC00011882,2025-06-24 13:43:40,C001479,amex,34.25,grocery,Australia,pos,mac,0,1,6,215.94,25,0
CC00010922,2025-03-01 22:08:20,C000047,rupay,641.43,utilities,Canada,mobile_app,mac,1,1,8,739.52,37,0
CC00007901,2025-12-04 22:42:31,C002503,amex,11.6,electronics,Germany,pos,android,0,1,4,133.34,9,0
CC00008483,2025-12-03 09:12:29,C002982,rupay,107.8,TRAVEL,Germany,website,android,0,0,6,64.9,26,0
CC00008502,2025-11-06 11:58:43,C000870,rupay,1370.75,electronics,India,mobile_app,other,0,0,4,80.61,37,0
CC00002693,2025-12-28 04:57:04,C002785,rupay,213.87,travel,Australia,website,ios,0,1,10,93.95,20,0
CC00003664,2025-06-03 15:47:50,C000452,rupay,512.63,travel,Germany,mobile_app,android,0,1,5,143.98,25,0
CC00003875,2025-10-23 18:15:22,C002906,mastercard,164.56,fuel,UAE,mobile_app,other,0,1,3,221.09,15,0
CC00005128,2025-10-29 21:01:41,C001584,visa,666.8,travel,United States,mobile_app,mac,0,1,5,58.62,17,0
CC00011944,2025-10-06 19:29:55,C002519,amex,71.87,electronics,Singapore,pos,mac,1,1,5,186.59,43,0
CC00005236,2025-10-10 12:44:09,C000215,mastercard,10,entertainment,India,atm,mac,0,1,4,180.69,17,0
CC00005352,2025-07-14 02:55:01,C001079,rupay,485.02,fuel,United Kingdom,atm,mac,0,1,6,232.87,,0
CC00009648,2025-01-07 07:16:14,C001213,rupay,46.45,utilities,UAE,mobile_app,other,0,1,3,224.26,17,0
CC00005722,2025-01-15 10:12:51,C000936,amex,100.65,electronics,Germany,website,ios,0,1,5,94.37,17,0
CC00002232,2025-04-05 15:59:11,C002202,rupay,688.23,entertainment,Canada,atm,ios,0,1,4,106.44,26,0
CC00010595,2025-01-06 10:33:27,C001238,visa,95.04,grocery,UAE,pos,other,0,1,0,120.41,26,0
CC00008463,2025-11-23 10:31:50,C001160,visa,95.38,travel,India,atm,ios,1,0,0,101.39,44,0
CC00006891,2025-07-17 01:04:38,C003396,visa,253.12,travel,Singapore,pos,ios,1,0,7,127.03,48,0
CC00004615,2025-10-28 03:05:51,C000599,mastercard,12.52,grocery,United States,mobile_app,android,1,0,6,68.3,53,0
CC00006206,2025-02-07 02:23:16,C000068,visa,38.7,pharmacy,United States,mobile_app,ios,0,0,0,180.87,22,0
CC00009439,2025-10-31 15:09:42,C001128,rupay,679.09,entertainment,India,atm,mac,0,1,3,54.2,13,0
CC00005258,2025-01-02 10:11:52,C002302,visa,301.73,pharmacy,India,pos,windows,0,1,3,122.97,15,0
CC00005151,2025-02-27 20:13:04,C000784,rupay,189.29,entertainment,UAE,atm,android,0,0,7,187.31,28,0
CC00010030,2025-09-28 17:04:30,C001822,mastercard,449.75,fashion,United Kingdom,mobile_app,windows,0,1,8,67.65,17,0
CC00008384,2025-11-20 06:25:39,C000013,mastercard,53.08,entertainment,UAE,atm,mac,0,0,8,328.85,32,0
CC00005060,2025-12-07 13:08:26,C000905,rupay,100.85,pharmacy,Singapore,atm,windows,1,0,7,254.18,49,1
CC00000113,2025-06-16 01:20:04,C003022,rupay,109.48,pharmacy,Singapore,pos,android,0,1,5,232.38,19,0
CC00003923,2025-09-04 20:13:10,,visa,159.27,utilities,Germany,mobile_app,ios,0,0,8,59.87,19,0
CC00011860,2025-04-01 04:53:44,C000305,visa,96.98,fashion,Germany,mobile_app,ios,0,0,8,145.65,34,0
CC00010346,2025-10-10 22:59:01,C001049,rupay,154.19,fashion,UAE,atm,mac,0,1,5,212.29,24,0
CC00010598,2025-04-27 11:04:57,C001611,amex,64.27,electronics,Australia,atm,other,0,0,4,174.81,24,0
CC00011790,2025-02-25 00:46:49,C000564,amex,677.97,entertainment,India,mobile_app,windows,0,0,,174.13,34,0
CC00006791,2025-05-28 23:59:39,C002935,rupay,35.88,fashion,Australia,,other,0,1,8,286.89,23,0
CC00011396,2025-03-19 00:16:12,C001603,amex,100.81,pharmacy,Singapore,pos,mac,0,1,9,241.92,26,0
CC00008704,2025-04-29 04:05:53,C003000,mastercard,75.82,fashion,Singapore,website,mac,0,0,1,173.74,24,0
CC00004819,2025-07-03 06:53:40,C001874,mastercard,412.37,grocery,United States,mobile_app,ios,0,1,7,89.1,23,0
CC00003618,2025-10-04 08:09:52,C002330,rupay,123.12,fashion,India,website,other,1,0,1,91.67,45,0
CC00008223,2025-07-26 14:26:49,C003320,amex,108.49,fashion,Canada,atm,android,0,0,0,159.53,31,0
CC00004609,2025-03-20 00:47:44,C002880,rupay,236.56,utilities,United States,atm,ios,0,0,2,50.35,28,0
CC00002344,2025-08-12 21:06:24,C003152,amex,426.98,travel,Germany,atm,ios,0,1,8,146.33,12,0
CC00004400,2025-01-11 21:24:12,C003247,mastercard,375.45,grocery,United States,pos,other,0,0,7,268.38,20,0
CC00005155,2025-07-25 14:11:30,C001645,mastercard,26.31,entertainment,Germany,pos,android,0,1,6,292.72,17,0
CC00011141,2025-05-13 16:05:56,C002026,mastercard,64.96,fuel,UAE,pos,android,0,0,6,229.56,24,0
CC00010437,2025-12-31 04:44:56,C001191,amex,276.1,grocery,United States,pos,ios,1,0,3,98.02,37,0
CC00007601,2025-07-07 18:36:49,C002177,amex,,grocery,United Kingdom,mobile_app,android,0,1,6,204.6,24,0
CC00008999,2025-03-25 13:45:00,C000250,mastercard,57.71,pharmacy,,atm,android,1,1,5,100.61,38,0
CC00004473,2025-06-06 02:36:22,C000822,rupay,98.04,electronics,India,atm,ios,0,0,0,94.51,33,0
CC00003492,2025-12-26 05:31:13,C001299,amex,84.71,grocery,UAE,website,windows,0,0,5,204.43,30,0
CC00003521,not_available,C001777,rupay,88.93,electronics,UAE,website,ios,0,1,5,100.6,14,0
CC00005627,2025-05-30 14:50:30,C000890,visa,209.02,travel,Australia,mobile_app, mac ,0,1,6,231.24,16,0
CC00006463,2025-02-26 11:54:17,C000160,mastercard,83.09,travel,United Kingdom,atm,android,0,0,4,76,23,0
CC00004911,2025-10-30 11:16:44,C002228,amex,136.6,utilities,Singapore,website,mac,0,1,6,177.21,18,0
CC00007457,2025-12-01 07:37:04,C003186,mastercard,63.05,grocery,Germany,website,windows,0,1,3,237.39,18,0
CC00005647,2025-06-09 08:49:07,C001164,mastercard,42.1,utilities,Singapore,mobile_app,other,0,0,9,164.44,23,0
CC00003450,2025-09-23 00:36:55,C002543,visa,127.43,pharmacy,Germany,pos,ios,0,1,0,119.6,24,0
CC00005716,2025-06-07 21:22:07,C001729,mastercard,209.31,grocery,Singapore,mobile_app,,0,0,5,132.08,20,0
CC00008602,2025-12-26 14:08:03,C002670,amex,483.7,travel,India,website,android,0,0,7,352.68,31,0
CC00002675,2025-03-02 04:35:49,C001480,amex,87.93,restaurant,United States,pos,other,0,0,0,78.7,35,0
CC00006166,2025-01-18 06:04:04,C000175,rupay,153.17,grocery,Canada,atm,mac,0,1,4,135.32,11,0
CC00001547,2025-10-27 09:33:56,C001264,amex,227.25,fuel,Australia,website,ios,0,0,3,69.41,34,0
CC00007602,2025-08-13 06:57:04,C001213,visa,84.75,entertainment,United Kingdom,website,android,0,1,3,215.7,15,0
CC00000518,2025-07-06 00:35:20,C002897,visa,135.5,grocery,Canada,atm,android,0,1,7,162.81,15,0
CC00002370,2025-04-01 23:28:42,C000065,amex,76.05,restaurant,India,atm,mac,0,1,9,113.97,9,0
CC00010402,2025-06-14 02:44:03,C003404,amex,1420.29,electronics,UAE,atm,mac,1,1,4,,43,0
CC00005307,2025-12-21 10:09:19,C003432,visa,487.76,fashion,Singapore,mobile_app,android,0,0,4,85.8,19,0
CC00000936,2025-11-19 08:26:38,C000749,mastercard,232.15,entertainment,Australia,mobile_app,ios,0,1,4,178.36,25,0
CC00006300,2025-08-19 00:36:51,C003011,visa,208.04,fuel,Singapore,pos,mac,0,1,5,130.49,10,0
CC00003709,2025-12-25 20:24:26,C002174,mastercard,416.83,utilities,United Kingdom,mobile_app,android,0,0,4,97.71,21,0
CC00002795,2025-05-01 16:48:47,C002510,mastercard,201.75,fashion,United States,website,ios,0,1,5,238.55,15,0
CC00000342,2025-09-02 13:21:17,C000421,rupay,841.41,restaurant,United States,website,other,0,1,6,31.79,17,0
CC00004186,2025-05-03 08:46:58,C001587,visa,268.55,restaurant,United Kingdom,pos,other,0,0,4,489.77,25,0
CC00005234,2025-07-28 23:51:51,C000317,visa,55.26,pharmacy,Australia,pos,ios,0,1,3,259.84,24,0
CC00009736,2025-12-09 20:38:55,C002325,rupay,29.68,electronics,UAE,website,mac,0,1,5,161.99,23,0
CC00000334,2025-11-10 15:10:42,C002159,mastercard,126.93,fashion,United Kingdom,mobile_app,ios,1,1,15,88.8,57,0
CC00001006,2025-12-24 12:47:49,C003170,rupay,78.34,grocery,Australia,mobile_app, android ,0,1,3,,16,0
CC00007866,2025-05-18 23:34:23,C000443,amex,547,fuel,India,atm,windows,0,0,5,120.2,20,0
CC00006195,2025-12-27 14:47:11,C000970,mastercard,83.77,restaurant,Germany,atm,other,0,1,6,205.34,24,0
CC00010995,2025-07-25 22:38:59,C001386,rupay,287.77,utilities,UAE,pos,android,0,1,7,149.76,24,0
CC00006027,2025-12-16 00:47:29,C002991,rupay,66.66,pharmacy,United Kingdom,atm,other,0,1,1,70.25,20,0
CC00008528,2025-06-26 17:14:01,C003350,mastercard,27.88,pharmacy,India,pos,ios,0,0,4,102.19,31,0
CC00006534,2025-05-09 21:22:30,C002056,mastercard,482.13,entertainment,Canada,mobile_app,ios,0,1,3,152.66,20,0
CC00000874,2025-08-07 01:02:45,C001999,amex,109.92,travel,Australia,website,android,0,0,8,182.64,26,0
CC00009441,2025-01-13 10:34:14,C000457,rupay,393.13,pharmacy,,mobile_app,other,0,0,0,163.41,31,0
CC00001689,2025-03-20 21:58:39,C002462,visa,65.15,restaurant,Germany,mobile_app,android,1,0,3,47.28,51,0
CC00001004,2025-10-11 19:59:45,C001253,mastercard,113.95,fashion,Canada,pos,android,0,1,8,93.36,19,0
CC00008961,2025-05-18 17:46:47,C001718,amex,442.83,pharmacy,United Kingdom,pos,windows,0,1,0,318.03,9,0
CC00000679,2025-10-31 20:42:28,C002940,rupay,281.21,utilities,Singapore,website,mac,0,1,2,83.52,14,0
CC00002139,2025-10-31 17:47:11,C000729,amex,106.86,entertainment,Singapore,website,windows,0,1,4,75.22,22,0
CC00005803,2025-04-02 00:49:30,C001126,rupay,76.86,fashion,Singapore,atm,android,0,1,0,311.5,14,0
CC00001099,2025-05-29 10:49:30,C001378,rupay,133.67,pharmacy,United States,website,mac,0,0,0,130.18,25,0
CC00000564,2025-03-05 05:09:57,C003258,rupay,37.96,fashion,Singapore,pos,windows,0,0,6,93.69,24,0
CC00010241,2025-02-17 01:09:07,C002132,visa,216.64,fuel,Germany,atm,mac,0,1,2,422.94,23,0
CC00011275,2025-12-12 19:10:34,C001140,amex,140.5,travel,Germany,website,ios,0,1,7,185.1,11,0
CC00004096,not_available,C002979,rupay,147.27,travel,United Kingdom,mobile_app,android,0,0,1,72.77,19,0
CC00009405,2025-05-21 02:42:42,C002944,visa,39.81,grocery,Singapore,website,android,0,1,2,182.11,13,0
CC00000354,2025-11-20 18:54:11,C002272,rupay,237.31,fashion,UAE,pos,windows,0,1,5,84.08,21,0
CC00003141,2025-05-28 21:22:14,C000934,visa,242.43,entertainment,United States,mobile_app,android,0,1,4,172.46,19,0
CC00004651,2025-06-22 02:08:02,C000628,rupay,158.99,restaurant,India,atm,other,1,0,5,111.27,43,0
CC00002254,2025-06-28 19:12:44,C001062,mastercard,277.55,pharmacy,United States,pos,windows,0,1,5,50.5,11,0
CC00001919,2025-07-13 06:00:20,C000627,visa,72.25,electronics,Germany,mobile_app,ios,0,1,5,223.5,11,0
CC00005805,2025-06-15 01:03:40,C002676,rupay,214.03,travel,United Kingdom,mobile_app,ios,0,1,5,103.74,20,0
CC00000399,2025-06-13 20:14:30,C000730,rupay,519.54,restaurant,UAE,mobile_app,windows,0,0,0,153.6,21,0
CC00004268,2025-08-25 19:57:35,C002416,rupay,80.33,,India,mobile_app,ios,0,0,5,137.56,27,0
CC00006251,2025-08-31 17:06:26,C000426,rupay,377.07,grocery,United Kingdom,mobile_app,windows,0,0,5,64.34,27,0
CC00010059,,C001168,rupay,259.11,grocery,United Kingdom,mobile_app,ios,1,1,4,149.23,40,0
CC00008800,2025-01-21 10:29:15,C001592,visa,148.17,pharmacy,India,pos,android,0,0,1,145.94,27,0
CC00001031,2025-07-07 13:50:47,C000171,mastercard,298.18,restaurant,United Kingdom,pos,other,1,1,2,164.09,32,0
CC00011184,2025-09-21 08:04:55,C001776,visa,361.37,restaurant,India,pos,ios,0,1,5,350.36,25,0
CC00010692,2025-11-06 22:18:00,C002921,amex,149.62,pharmacy,United States,atm,windows,0,0,2,199.6,22,0
CC00008290,2025-05-11 01:00:31,C001685,visa,320.54,pharmacy,Singapore,mobile_app,windows,0,0,0,345.68,19,0
CC00010329,2025-01-19 07:56:59,C000329,visa,325.75,utilities,Germany,atm,ios,0,0,5,124.51,21,0
CC00011308,2025-04-17 22:56:43,C000351,mastercard,85.77,utilities,Australia,website,windows,0,0,3,116.56,26,0
CC00000835,2025-08-24 11:25:54,C002660,amex,386.43,travel,Singapore,website,ios,0,1,8,86.36,11,0
CC00009516,2025-08-21 23:26:32,C001571,mastercard,336.06,pharmacy,Australia,mobile_app,other,0,1,6,255.99,11,0
CC00006445,2025-05-01 15:47:39,C003169,visa,89.03,fashion,Singapore,pos,mac,0,0,,325.97,29,0
CC00002987,2025-10-17 08:17:43,C002564,rupay,48.16,fuel,India,mobile_app,android,1,1,5,129.15,40,0
CC00003190,2025-05-16 10:03:06,C000660,mastercard,55.48,restaurant,United States,website,other,0,0,4,106.75,31,0
CC00008211,2025-05-08 11:19:01,C000535,rupay,242.99,grocery,UAE,pos,windows,0,1,6,246.02,16,0
CC00008829,2025-12-30 10:05:13,C002930,rupay,523.85,fashion,United States,pos,other,0,1,1,117.95,23,0
CC00006396,2025-05-13 10:42:14,C000935,visa,556.9,fuel,Australia,website,other,0,0,2,72.17,27,0
CC00011554,2025-03-25 03:58:26,C002977,amex,355.35,restaurant,UAE,atm,mac,0,1,3,139.02,14,0
CC00002408,2025-02-06 17:27:44,C001540,rupay,32.26,electronics,India,pos,windows,0,0,4,117,22,0
CC00002057,2025-07-09 16:27:51,C001838,rupay,218.23,travel,UAE,mobile_app,ios,0,0,1,362.21,28,0
CC00004773,2025-11-03 21:33:08,C000170,amex,346.66,entertainment,Germany,pos,mac,0,1,9,59.13,9,0
CC00007139,2025-09-06 19:00:13,C002114,visa,,fashion,United States,website,android,0,1,0,70.25,21,0
CC00002241,2025-03-04 18:42:20,C000943,rupay,106.27,utilities,Germany,mobile_app,mac,0,1,0,188.96,19,0
CC00010009,2025-08-12 22:03:00,C000417,visa,212.82,fashion,Germany,pos,mac,0,1,1,179.52,26,0
CC00010063,2025-02-01 04:01:18,C002026,visa,597.23,travel,Germany,website,windows,1,0,4,63.03,41,0
CC00010796,2025-05-23 21:46:33,C002697,mastercard,273.83,electronics,Canada,atm,other,0,1,4,91.27,9,0
CC00009804,2025-10-31 01:21:32,C000309,visa,121.15,entertainment,United States,website,ios,0,1,6,64.82,13,0
CC00011367,2025-04-10 13:18:12,C001664,mastercard,819.66,entertainment,Germany,mobile_app,other,0,1,5,158.25,21,0
CC00009844,2025-11-20 22:26:20,C000141,mastercard,105.66,electronics,Canada,atm,android,0,1,4,65.82,24,0
CC00007734,2025-12-30 00:34:05,C002947,rupay,23.06,entertainment,India,website,windows,0,1,8,236.94,11,0
CC00004443,2025-05-22 11:53:10,C000595,amex,28.17,fuel,United States,pos,ios,0,1,12,374.97,43,0
CC00008453,2025-11-18 12:20:13,C002589,mastercard,638.7,travel,Australia,pos,other,0,1,2,88.96,22,0
CC00008049,2025-12-05 08:16:23,C001564,visa,202.98,utilities,Singapore,pos,ios,0,0,5,223.09,24,0
CC00009289,2025-08-17 23:52:50,C002041,visa,121.33,travel,Germany,pos,windows,0,1,12,418.84,40,0
CC00009031,2025-06-22 11:15:48,C000481,rupay,203.63,fuel,United States,mobile_app,other,0,1,9,157.8,11,0
CC00006480,2025-11-17 03:14:05,C003010,visa,296.33,fuel,United Kingdom,pos,windows,1,0,0,71.56,54,0
CC00002352,2025-06-04 05:45:12,C002730,rupay,127.62,,Australia,website,android,0,1,0,93.72,17,0
CC00011926,2025-12-09 14:39:26,C002557,mastercard,540.66,fuel,Germany,mobile_app,other,0,1,6,160.62,25,0
CC00008002,2025-03-01 21:26:19,C002798,rupay,241.63,pharmacy,United States,website,mac,1,0,6,,45,0
CC00005464,2025-11-20 12:39:32,C002884,rupay,123.67,entertainment,Australia,pos,other,0,1,4,31.83,17,0
CC00007528,2025-02-11 13:28:22,C000734,visa,1190.16,entertainment,India,mobile_app,android,0,1,3,177.32,17,0
CC00007184,2025-03-30 17:06:49,C000420,rupay,31.9,pharmacy,Canada,atm,android,0,1,4,133.23,25,0
CC00007931,2025-12-19 22:08:45,C000455,amex,555.1,pharmacy,UAE,mobile_app,ios,0,1,4,177.55,18,0
CC00008736,2025-07-27 19:59:34,C002896,amex,446.03,electronics,Singapore,mobile_app,mac,0,0,2,93.79,32,0
CC00001567,2025-11-06 16:16:32,C000266,mastercard,694.21,entertainment,Singapore,website,windows,1,1,4,142.6,31,0
CC00011493,2025-01-17 20:52:39,C003126,visa,48.19,grocery,Germany,website,mac,0,1,8,106.66,17,0
CC00000857,2025-11-16 00:43:03,C002286,rupay,172.29,utilities,Germany,pos,android,0,0,9,138.27,32,0
CC00004969,2025-09-16 11:19:01,C003243,visa,153.04,travel,UAE,mobile_app,other,0,0,0,132.77,33,0
CC00007888,2025-08-10 17:09:57,C002918,amex,1613.75,restaurant,United Kingdom,atm,windows,0,1,1,201.15,17,0
CC00009119,2025-05-24 23:56:57,C001262,visa,246.46,electronics,United Kingdom,pos,other,0,0,5,164.7,31,0
CC00001110,2025-07-10 05:25:42,C000198,mastercard,134.18,pharmacy,Canada,website,mac,0,0,8,381.65,23,0
CC00007463,2025-07-11 06:47:17,C002591,mastercard,484.31,fashion,UAE,atm,android,0,0,0,132.92,19,0
CC00005567,2025-04-30 07:41:53,C000903,mastercard,82.71,restaurant,United States,pos,mac,0,0,2,301.51,,0
CC00007522,2025-07-04 22:05:39,C000490,rupay,911.8,travel,Germany,pos,windows,0,1,5,559.26,12,0
CC00007370,2025-02-05 21:21:42,C003007,rupay,187.6,fashion,Germany,mobile_app,mac,0,1,6,211.45,17,0
CC00009464,2025-05-14 02:51:20,C001558,visa,120.89,restaurant,Germany,atm,android,0,1,4,66.43,18,0
CC00001418,2025-09-29 18:33:12,C002171,visa,331.26,restaurant,Singapore,website,android,0,1,5,232.06,18,0
CC00001337,2025-07-14 12:23:29,C000092,rupay,119.78,grocery,Canada,pos,windows,1,0,4,40.9,51,0
CC00008277,2025-01-15 20:50:20,C000441,rupay,1077.89,utilities,Australia,mobile_app,windows,0,1,3,159.85,12,0
CC00008077,2025-10-07 16:55:20,C001230,visa,329.17,fuel,India,website,other,0,1,7,63.8,10,0
CC00004368,2025-10-14 02:48:38,C000222,rupay,140.9,electronics,UAE,mobile_app,other,0,0,1,361.57,32,0
CC00006401,2025-11-14 03:23:48,C000373,visa,872.02,entertainment,UAE,website,ios,0,1,5,76.55,24,0
CC00002820,2025-11-12 21:09:32,C002695,visa,382.75,travel,United States,mobile_app,mac,0,0,3,64.23,31,0
CC00007830,2025-09-23 03:03:45,C003266,visa,227.99,electronics,UAE,website,other,1,1,3,109.62,41,0
CC00010717,2025-05-20 02:58:44,C000883,visa,653.38,fuel,Australia,atm,android,0,1,1,80.21,23,0
CC00007334,2025-06-13 09:09:50,C001319,rupay,255.98,electronics,Canada,pos,android,0,0,2,79.44,26,0
CC00000693,2025-04-02 23:58:30,C002798,mastercard,337.83,entertainment,India,atm,windows,0,1,1,111.02,12,0
CC00003183,2025-08-30 04:45:46,C002120,visa,191.82,entertainment,United States,pos,ios,0,1,1,85.6,17,0
CC00003197,2025-01-30 11:22:21,C001257,visa,140.04,utilities,Singapore,website,mac,0,0,8,179.34,30,0
CC00003897,2025-01-15 18:37:26,C000074,rupay,297.19,restaurant,Canada,pos,other,0,1,6,103.19,15,0
CC00006903,2025-10-04 15:37:58,C000190,amex,70.67,fuel,United Kingdom,mobile_app,ios,1,1,3,71.13,37,0
CC00011859,2025-02-23 23:44:46,C003093,amex,552.99,travel,Australia,website,mac,0,0,10,80.79,,0
CC00006755,2025-10-03 11:17:21,C001857,rupay,384.9,utilities,Canada,mobile_app,windows,0,1,5,117.7,20,0
