transaction_id,transaction_date,sender_account_id,receiver_account_id,transaction_type,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,customer_age_group,customer_city,kyc_level,login_attempts,account_age_days,risk_score,is_fraud
FT00001154,2025-12-28 22:51:37,A0001506,A0009413,cash_in,537.19,213917.83,213380.64,270993.44,271530.63,60+,Chennai,standard,2,337,8,0
FT00000011,2025-02-15 01:32:51,A0000680,A0006375,transfer,413.8,208620.31,208206.51,291711.91,292125.71,46-60,Hyderabad,standard,1,1130,34,0
FT00012188,2025-07-04 19:51:26,A0001896,A0008467,cash_out,1089.1,185537.07,184447.97,81879.74,82968.84,26-35,Hyderabad,enhanced,1,809,31,0
FT00005630,2025-09-21 18:06:41,A0001489,A0006763,bill_payment,1307.72,5880.12,4572.4,218838.9,220146.62,18-25,Mumbai,enhanced,1,1169,21,0
FT00000753,2025-05-05 11:35:08,A0004784,A0007592,cash_in,124.92,15716.44,15591.52,33756.67,33881.59,36-45,Pune,enhanced,3,763,14,0
FT00011385,2025-02-08 06:46:07,A0003439,A0005649,transfer,517.33,206130.02,205612.69,33442.27,33959.6,18-25,Pune,enhanced,2,436,20,0
FT00009031,2025-06-25 10:54:57,A0002504,A0006479,cash_out,46.4,167667.81,167621.41,96909.39,96955.79,26-35,Pune,enhanced,2,1438,28,0
FT00007272,2025-03-04 16:12:38,A0001243,A0005207,cash_in,183.3,178276.5,178093.2,171580.09,171763.39,46-60,Pune,standard,4,1297,36,0
FT00005761,2025-01-01 10:12:56,A0001931,A0005684,bill_payment,1089.85,218293.65,217203.8,261325.1,262414.95,46-60,Delhi,basic,2,330,16,0
FT00007308,2025-10-27 17:51:14,A0002201,A0005034,cash_in,126.94,134760.45,134633.51,191235.6,191362.54,26-35,Mumbai,standard,1,1524,17,0
FT00014987,2025-03-29 15:37:31,A0004367,A0009170,debit,433.12,92135.07,91701.95,289261.19,289694.31,46-60,Bengaluru,basic,1,497,17,0
FT00001861,2025-08-29 12:49:55,A0004013,A0008120,transfer,486.54,153344.12,152857.58,94492.07,94978.61,26-35,Hyderabad,,3,1169,22,0
FT00012233,2025-01-25 13:03:00,A0000604,A0009008,transfer,201.19,119998.36,119797.17,228696.97,228898.16,46-60,Bengaluru,basic,3,948,22,0
FT00013299,2025-02-16 23:25:10,A0000813,A0008017,debit,408.28,239962.25,239553.97,162336.91,162745.19,36-45,Kolkata,enhanced,1,784,12,0
FT00013211,2025-03-17 12:43:12,A0001939,A0007339,cash_in,1824.69,106470.53,104645.84,211726.65,213551.34,36-45,Kolkata,basic,2,1317,10,0
FT00013831,2025-01-21 04:21:44,A0004464,A0009390,bill_payment,184.12,22607.39,22423.27,177519.74,177703.86,46-60,Kolkata,enhanced,1,1509,18,0
FT00010666,2025-03-22 21:10:27,A0003575,A0009528,transfer,1655.02,65314.56,63659.54,255044.13,256699.15,26-35,Delhi,standard,1,882,23,0
FT00002985,2025-08-07 06:09:41,A0003921,A0006026,transfer,3070.48,90356.68,87286.2,142894.98,145965.46,26-35,Indore,enhanced,3,171,20,0
FT00003202,06/08/2025,A0002067,A0008973,cash_out,446.7,130622.69,130175.99,291189.99,291636.69,18-25,Chennai,enhanced,2,1639,21,0
FT00013226,2025-09-23 11:46:05,A0001938,A0009329,transfer,2002.2,249987.77,247985.57,295797.65,297799.85,36-45,Kolkata,standard,2,1793,29,0
FT00013370,2025-04-29 02:52:44,A0001992,A0006915,bill_payment,159.75,94197.21,94037.46,15804.37,15964.12,36-45,Indore,standard,2,1302,20,0
FT00003622,2025-03-04 16:36:11,A0002427,A0009528,bill_payment,670.72,69051.9,68381.18,289089.48,289760.2,18-25,Kolkata,basic,2,476,18,0
FT00009347,2025-07-07 00:58:27,A0000257,A0006803,bill_payment,551.27,140366.28,,175225.1,175776.37,26-35,Delhi,basic,1,92,8,0
FT00006830,2025-05-14 06:54:53,A0002518,A0009243,cash_in,181.24,245516.58,245335.34,130577.54,130758.78,46-60,Mumbai,basic,1,502,14,0
FT00011310,2025-07-03 13:38:43,A0001596,A0009893,cash_in,80.74,219202.45,219121.71,139634.28,139715.02,26-35,DELHI,,1,1417,22,0
FT00007366,2025-09-13 00:22:27,A0001651,A0007883,bill_payment,1348.95,82219.69,80870.74,212900.78,214249.73,26-35,Bengaluru,basic,1,1386,9,0
FT00012706,2025-01-06 19:27:07,A0000149,A0007122,transfer,1735.59,155177.72,153442.13,87369.88,89105.47,60+,Delhi,enhanced,2,1243,34,0
FT00001673,2025-08-08 06:42:12,A0001047,A0006302,debit,816.32,195662.24,194845.92,266382.09,267198.41,46-60,Indore,standard,1,1535,19,0
FT00006457,2025-07-22 08:05:49,A0002875,A0007643,cash_in,315.86,16825.56,16509.7,135977.18,136293.04,18-25,Chennai,enhanced,3,101,20,0
FT00011495,2025-04-04 19:14:01,A0002349,A0007568,debit,859.36,78121.87,77262.51,234584.13,235443.49,36-45,Indore,enhanced,2,1735,22,0
FT00007759,2025-07-16 04:29:22,A0002627,A0006427,debit,1782.67,183675.11,181892.44,82161.97,83944.64,60+,Indore,enhanced,4,1314,39,0
FT00000038,2025-11-11 17:02:34,A0000596,A0006942,debit,519.84,208016.01,207496.17,146154.01,146673.85,46-60,Bengaluru,basic,1,797,17,0
FT00001197,2025-05-08 11:09:46,A0002802,A0006262,transfer,487.02,7992.87,7505.85,280307.49,280794.51,18-25,Indore,basic,2,356,25,0
FT00008831,2025-03-17 17:43:14,A0001142,A0005592,cash_out,1137.46,227239.04,226101.58,56538.58,57676.04,36-45,Mumbai,enhanced,1,876,20,0
FT00003750,2025-02-23 02:48:16,A0004518,A0007835,debit,1075.65,19357.58,18281.93,36862.41,37938.06,46-60,Hyderabad,basic,3,109,18,0
FT00008520,2025-09-06 15:58:27,A0004338,A0008395,bill_payment,186.78,78633,78446.22,10594.79,10781.57,18-25,Kolkata,enhanced,1,1007,19,0
FT00009061,2025-07-10 15:08:22,A0003004,A0008684,bill_payment,1887.01,36805.45,34918.44,216671.97,218558.98,36-45,Mumbai,enhanced,1,96,15,0
FT00013065,2025-05-29 15:28:40,A0004171,A0007257,debit,1220.29,5632.73,4412.44,211084.19,,60+,Kolkata,enhanced,4,1153,24,0
FT00004335,2025-06-13 12:58:21,A0001710,A0006405,bill_payment,1366.6,30313.11,28946.51,2924.82,4291.42,18-25,Bengaluru,standard,1,595,15,0
FT00009262,2025-11-24 15:59:41,A0001799,A0006944,transfer,571.57,167862.43,167290.86,154998.5,155570.07,46-60,Mumbai,enhanced,2,1399,26,0
FT00006189,2025-05-22 11:16:50,A0001832,A0006497,cash_in,178.96,44776.37,44597.41,71204.48,71383.44,26-35,Indore,basic,2,554,10,0
FT00013198,2025-11-21 18:38:25,A0000584,A0005165,transfer,178.61,24485.23,24306.62,35377.01,35555.62,26-35,Delhi,basic,2,1618,24,0
FT00013772,2025-01-28 21:35:30,A0003787,A0009215,transfer,167.1,222645.81,222478.71,212626.71,212793.81,26-35,Mumbai,standard,1,324,31,0
FT00004621,2025-06-10 19:56:25,A0000126,A0005142,transfer,101.52,174993.68,174892.16,227955.58,228057.1,46-60,Delhi,enhanced,2,358,27,0
FT00007415,2025-09-01 19:34:59,A0002156,A0007440,cash_out,167.6,159008.17,158840.57,185822.08,185989.68,46-60,Indore,enhanced,1,672,30,0
FT00010452,2025-07-12 04:56:03,A0003512,A0007430,cash_in,2549.25,26926.28,24377.03,278772.9,281322.15,18-25,Pune,basic,1,1008,22,0
FT00008782,2025-03-29 18:52:53,A0000972,A0008012,debit,192.03,207463.22,207271.19,155164.02,155356.05,26-35,Bengaluru,basic,2,1013,11,0
FT00002223,2025-05-10 03:34:04,A0004802,A0006341,debit,233.28,245236.75,245003.47,244900.26,245133.54,60+,Pune,standard,2,976,13,0
FT00000781,2025-03-07 06:23:00,A0000924,A0005320,transfer,635.59,185576.56,184940.97,221786.65,222422.24,46-60,Hyderabad,basic,5,467,44,0
FT00012117,2025-04-23 03:16:54,A0000429,A0005549,cash_in,951.94,173282.23,172330.29,154459.58,155411.52,60+,Bengaluru,standard,1,785,8,0
FT00009313,2025-01-25 22:35:26,A0001185,A0008489,cash_out,4156.26,216789.13,212632.87,53666.85,57823.11,18-25,Hyderabad,basic,1,666,16,0
FT00005442,2025-08-31 23:31:24,A0004667,A0007676,debit,730.72,40135.92,39405.2,296646.32,297377.04,60+,Pune,enhanced,1,1498,11,0
FT00006661,2025-03-27 18:49:43,A0001347,A0005434,cash_in,513.2,191919.27,191406.07,291567.24,292080.44,18-25,Mumbai,basic,2,792,9,0
FT00001989,2025-08-20 12:10:50,A0000612,A0008253,cash_in,499.14,147020.15,146521.01,239904.28,240403.42,36-45,Delhi,basic,1,1356,18,0
FT00000642,2025-02-02 19:57:26,A0002923,A0006801,cash_out,1123.2,50603.64,49480.44,283372.84,284496.04,46-60,Pune,standard,2,1712,21,0
FT00011247,2025-02-12 08:38:55,A0002454,A0006659,debit,1767.47,37971.65,36204.18,83832.24,85599.71,26-35,Pune,standard,2,217,18,0
FT00006156,2025-01-16 08:09:43,A0002003,A0008282,cash_out,129.47,131013.44,130883.97,247169.74,247299.21,18-25,Indore,basic,1,73,49,0
FT00011470,2025-09-21 06:15:39,A0001839,A0006402,cash_out,1816.71,133804.6,131987.89,234958.76,236775.47,60+,Mumbai,standard,1,86,48,0
FT00009485,2025-07-03 13:44:44,A0004447,A0007194,debit,771.85,212287.83,211515.98,243154.83,243926.68,36-45,Bengaluru,basic,3,281,8,0
FT00008769,2025-12-03 03:00:45,A0003163,A0007721,bill_payment,90.94,3985.7,3894.76,283577.27,283668.21,46-60,Pune,basic,1,1402,18,0
FT00001250,2025-09-21 07:47:42,A0000548,A0006414,bill_payment,1391.25,56724.89,55333.64,39566.66,40957.91,36-45,Chennai,standard,2,177,18,0
FT00013060,2025-11-25 10:30:58,A0004473,A0005713,cash_out,31.81,193705.57,193673.76,157026.83,157058.64,36-45,Pune,enhanced,3,281,19,0
FT00005828,2025-10-17 04:04:37,A0001933,A0006394,cash_in,536.16,21270.07,20733.91,200198.62,200734.78,36-45,Chennai,basic,1,1397,10,0
FT00012334,2025-04-22 19:11:46,A0001568,A0007685,debit,310.69,204662.58,204351.89,173706.08,174016.77,60+,Kolkata,enhanced,2,1310,13,0
FT00007959,2025-10-24 10:29:20,A0001590,A0006854,cash_in,246.78,153907.91,153661.13,113918.86,114165.64,36-45,Delhi,standard,2,655,22,0
FT00000423,2025-11-21 08:40:45,A0000711,A0009793,bill_payment,865,181825.36,180960.36,120452.48,121317.48,46-60,Hyderabad,standard,1,192,18,0
FT00009731,2025-06-10 04:10:46,A0002587,A0008902,debit,1019.09,43275.49,42256.4,165688.59,166707.68,60+,Indore,enhanced,1,730,17,0
FT00006978,2025-05-15 15:07:30,A0000548,A0007110,cash_out,800.34,126814.59,126014.25,207301.02,208101.36,36-45,Hyderabad,basic,2,,19,0
FT00005835,2025-07-03 18:07:26,A0002587,A0009430,bill_payment,850.55,76554.79,75704.24,187566.52,188417.07,26-35,Hyderabad,enhanced,3,1297,19,0
FT00007953,2025-03-16 07:43:32,A0002570,A0009163,cash_in,319.8,247450.88,247131.08,209909.15,210228.95,18-25,Kolkata, standard ,1,275,,0
FT00009351,2025-12-02 18:31:17,A0000262,A0006563,debit,1716.27,246467.47,244751.2,61674.95,63391.22,26-35,Indore,enhanced,2,1032,22,0
FT00011677,2025-09-15 18:44:23,A0003368,A0009248,cash_out,466.58,68174.71,67708.13,215567.22,216033.8,46-60,Kolkata,enhanced,2,510,17,0
FT00004906,2025-05-01 02:42:01,A0001199,A0007361,cash_in,86.04,192643.89,192557.85,202104.36,202190.4,26-35,Indore,standard,1,1004,11,0
FT00008053,2025-05-05 12:14:06,A0000373,A0006344,bill_payment,614.81,200435.25,199820.44,205024.23,205639.04,46-60,Pune,enhanced,1,816,20,0
FT00009022,2025-07-27 09:06:03,A0004909,A0009235,debit,161.17,63606.11,63444.94,5162.44,5323.61,36-45,Indore,standard,3,194,14,0
FT00000691,2025-01-21 17:16:44,A0000588,A0006917,debit,3247.57,,27784.66,87834.25,91081.82,60+,Chennai,basic,3,683,19,0
FT00003931,2025-06-30 08:30:03,A0004871,A0006640,cash_out,221.33,234597.01,234375.68,289588.46,289809.79,26-35,Hyderabad,enhanced,1,765,30,0
FT00011793,2025-06-19 14:04:05,A0001409,A0007278,cash_out,1077.69,109608.42,108530.73,199653.95,200731.64,26-35,Chennai,basic,3,1585,25,0
FT00006480,2025-11-20 20:14:43,A0000337,A0009290,debit,143.24,246541.08,246397.84,211345.65,211488.89,60+,Indore,basic,2,451,16,0
FT00009792,2025-08-16 11:48:06,A0002612,A0006084,debit,2047.98,246954.97,244906.99,131549.23,133597.21,36-45,Kolkata,basic,4,1783,39,0
FT00006755,2025-10-06 00:23:41,A0000903,A0005563,bill_payment,1026.31,95463.7,94437.39,251578.89,252605.2,18-25,Bengaluru,enhanced,1,1587,10,0
FT00001612,2025-06-02 00:51:39,A0004141,A0009741,debit,1456.91,237606.13,236149.22,106336.31,107793.22,36-45,Kolkata,enhanced,2,468,16,0
FT00007279,2025-11-18 15:34:22,A0003419,A0005423,bill_payment,81.49,44118.51,44037.02,32673.15,32754.64,60+,Pune,standard,2,638,11,0
FT00001361,2025-12-22 16:37:44,,A0005271,cash_out,194.72,86529.62,86334.9,189079.4,189274.12,18-25,Kolkata,enhanced,3,536,18,0
FT00002654,2025-01-17 18:32:46,A0002233,A0007927,debit,156.59,54682.48,54525.89,22847.66,23004.25,18-25,Chennai,standard,3,1578,14,0
FT00006299,2025-07-16 19:32:44,A0004437,A0005435,debit,288.14,49516.26,49228.12,295857.16,296145.3,36-45,Mumbai,standard,2,1401,6,0
FT00010867,2025-08-06 17:33:19,A0003457,,debit,385.54,154805.23,154419.69,294468.71,294854.25,60+,Hyderabad,enhanced,1,758,10,0
FT00006622,2025-04-13 21:11:41,A0004445,A0008730,bill_payment,128.82,101974.92,101846.1,232865.83,232994.65,46-60,Chennai,standard,2,390,18,0
FT00002274,2025-07-11 05:56:12,A0004035,A0009347,bill_payment,407.43,225444.83,225037.4,224062.06,224469.49,26-35,Mumbai,basic,2,733,10,0
FT00005428,2025-03-31 12:20:37,A0004459,A0008967,debit,272.36,56077.57,55805.21,271130.07,271402.43,46-60,Hyderabad,standard,1,1268,13,0
FT00003557,2025-08-01 17:05:19,A0000689,A0005170,cash_in,69.65,26353.99,26284.34,294859.31,294928.96,26-35,Mumbai,basic,1,1068,18,0
FT00010119,2025-10-09 10:53:06,A0001613,A0009178,debit,146.06,35619.02,35472.96,233873.92,234019.98,36-45,Bengaluru,enhanced,2,363,17,0
FT00004955,2025-04-19 08:54:21,A0002115,A0009558,bill_payment,1248.7,91594.87,90346.17,27456.32,28705.02,18-25,Chennai,standard,1,1680,21,0
FT00003803,2025-07-09 14:42:00,A0002205,,transfer,492.38,80868.17,80375.79,87742.03,88234.41,18-25,Delhi,basic,3,1771,23,0
FT00003168,2025-02-24 18:49:39,A0000906,A0006004,cash_out,281.75,70410.42,70128.67,286225.25,286507,46-60,Delhi,standard,2,427,,0
FT00002560,2025-07-08 07:22:43,A0000746,A0005889,cash_out,221.08,185675.91,185454.83,7844.86,8065.94,26-35,Delhi,basic,2,463,32,0
FT00001077,2025-03-09 05:45:30,A0003576,A0008469,bill_payment,174.1,199817.14,199643.04,175800.2,175974.3,46-60,Chennai,standard,2,143,22,0
FT00002319,2025-02-01 00:44:29,A0002357,A0007765,transfer,380.34,65129.32,64748.98,,120950.95,18-25,Hyderabad,enhanced,1,552,19,0
FT00002675,2025-03-05 16:37:25,A0002334,A0006797,cash_in,82.68,139484.7,139402.02,248142.26,248224.94,36-45,Kolkata,enhanced,2,1823,13,0
FT00000270,2025-05-19 07:55:12,A0003772,A0005770,cash_in,2751.77,117043.4,114291.63,104792.97,107544.74,36-45,Mumbai,standard,,1514,13,0
FT00008253,2025-08-13 10:28:17,A0004466,A0009532,debit,1938.15,19438.52,17500.37,142743.98,144682.13,46-60,Mumbai,basic,2,299,16,0
FT00001819,2025-05-27 14:33:55,A0001633,A0009446,transfer,260.23,20918.3,20658.07,225022.44,225282.67,36-45,Hyderabad,basic,3,939,18,0
FT00007984,2025-05-07 11:14:20,A0004784,A0007536,debit,107.02,109199.92,109092.9,204636.49,204743.51,18-25,Bengaluru,standard,2,560,11,0
FT00009706,2025-11-27 10:22:00,A0003137,A0007773,cash_in,310.81,46865.29,46554.48,184722.13,185032.94,18-25,Kolkata,basic,3,404,17,0
FT00005944,2025-07-21 10:17:00,A0001356,A0008183,debit,230.98,142197.41,141966.43,269198.58,269429.56,26-35,Kolkata,standard,1,1447,19,0
FT00013206,2025-09-13 06:51:34,A0002640,A0009685,debit,2529.99,227202.19,224672.2,57071.58,59601.57,46-60,Chennai,standard,3,1248,11,0
FT00011970,2025-05-29 09:39:20,A0001413,A0009435,cash_in,1347.36,229092.96,227745.6,72972.6,74319.96,36-45,Pune,basic,2,1837,15,0
FT00005993,2025-07-09 21:37:34,A0003096,A0008348,cash_in,701.86,208580.28,207878.42,163190.7,163892.56,60+,Chennai,enhanced,1,1652,16,0
FT00010734,2025-02-11 01:35:04,A0004372,A0007323,cash_out,431.19,134748.1,134316.91,189502.12,189933.31,60+,Chennai,basic,2,909,29,0
FT00006475,2025-05-19 14:21:25,,A0008156,transfer,294.52,104392.4,104097.88,105229.53,105524.05,46-60,Indore,standard,2,1321,21,0
FT00007186,2025-06-15 08:32:42,A0001589,A0006840,cash_out,635.25,5426.07,4790.82,299007.8,299643.05,18-25,Bengaluru,standard,3,615,26,0
FT00001587,2025-11-19 15:02:50,A0001157,A0008503,cash_in,419.38,171235.52,170816.14,58838.12,59257.5,36-45,Chennai,standard,2,1070,11,0
FT00000672,2025-02-17 08:47:21,A0000719,A0009911,debit,317.44,132369.53,132052.09,81521.38,81838.82,18-25,Kolkata,standard,2,1511,9,0
FT00008143,2025-06-19 12:40:22,A0004993,A0008318,cash_in,1060.93,212329.08,211268.15,220540.65,221601.58,18-25,Bengaluru,basic,1,368,7,0
FT00011845,2025-09-26 18:03:09,A0001906,A0005773,cash_in,985.1,239975.4,238990.3,163744.4,164729.5,36-45,Chennai,basic,3,1634,13,0
FT00004372,2025-03-14 02:31:48,A0002528,A0008144,debit,1380.29,59713.54,58333.25,246336.54,247716.83,26-35,Indore,enhanced,2,1274,13,0
FT00008535,2025-03-15 21:46:38,A0003786,A0007025,debit,296.13,70960.98,70664.85,271351.7,271647.83,18-25,Delhi,standard,3,1018,12,0
FT00011651,2025-01-26 04:36:11,A0004791,A0007507,transfer,1131.47,61351.81,60220.34,77871.08,79002.55,46-60,Bengaluru,standard,1,390,21,0
FT00000395,2025-01-19 23:45:56,A0000491,A0009832,cash_in,196.48,195364.49,195168.01,109650.71,109847.19,36-45,Hyderabad,basic,1,1315,14,0
FT00001823,2025-10-22 22:42:26,A0000813,A0008916,cash_out,2358.26,66097.2,63738.94,147310.6,149668.86,60+,Chennai,standard,2,1195,26,0
FT00009965,2025-02-28 06:55:10,A0001861,A0007349,cash_out,997.65,104728.28,103730.63,46266.75,47264.4,18-25,Hyderabad,enhanced,1,412,31,0
FT00014657,2025-10-15 15:09:08,A0003729,A0006657,transfer,2707.33,63282.13,60574.8,98369.08,101076.41,36-45,Mumbai,enhanced,1,1539,19,0
FT00000207,2025-12-29 13:31:10,A0002458,A0007674,bill_payment,666.68,163983.01,163316.33,217036.01,217702.69,60+,Pune,basic,2,299,13,0
FT00003961,2025-07-15 10:50:37,A0001402,A0008677,transfer,146.63,109685.54,109538.91,71013.18,71159.81,26-35,Indore,basic,1,1660,30,0
FT00004414,2025-06-16 22:30:11,A0002598,A0005043,debit,185.34,5251.21,5065.87,83058.35,83243.69,26-35,DELHI,enhanced,1,1331,21,0
FT00014839,2025-03-28 16:27:36,A0001333,A0008106,cash_out,178.71,132556.16,132377.45,154157.03,154335.74,18-25,Delhi,enhanced,1,935,16,0
FT00013385,,A0001539,A0009728,transfer,92.57,239034.09,238941.52,227367.2,227459.77,60+,Pune,basic,3,683,19,0
FT00009236,2025-04-06 11:35:21,A0001630,A0008077,transfer,685.29,187344.71,186659.42,97092.12,97777.41,60+,Pune,standard,2,720,22,0
FT00006047,2025-12-29 08:20:53,A0003944,A0005403,cash_out,128,19364.65,19236.65,225940.15,226068.15,26-35,Delhi,basic,2,90,21,0
FT00014544,2025-05-02 07:20:30,A0001162,A0006420,bill_payment,991.58,120405.43,119413.85,173998.61,174990.19,26-35,Kolkata,enhanced,1,844,17,0
FT00002450,2025-05-14 10:05:53,A0000259,,bill_payment,368.13,98807.39,98439.26,209320.21,209688.34,36-45,Indore,basic,1,341,13,0
FT00004634,2025-10-04 08:19:53,A0000844,A0009688,transfer,186.62,37506.45,37319.83,124278.87,124465.49,,Bengaluru,standard,3,1658,27,0
FT00007863,2025-01-30 21:08:38,A0003761,A0005978,cash_out,790.67,143565.33,142774.66,51271.92,52062.59,46-60,Mumbai,standard,4,670,46,0
FT00001915,2025-02-18 22:54:41,A0004482,A0009524,cash_out,1082.94,130950.8,129867.86,134139.99,135222.93,26-35,Kolkata,enhanced,2,668,29,0
FT00008662,2025-01-28 03:50:46,A0001903,A0006464,cash_out,253.48,102504.27,102250.79,64759.96,65013.44,36-45,Pune,basic,1,1303,22,0
FT00006350,2025-09-16 06:10:49,A0001954,A0006055,bill_payment,581.35,207514.92,206933.57,185688.24,186269.59,18-25,Bengaluru,basic,1,1162,7,0
FT00004976,2025-06-05 14:31:18,A0001120,A0006456,cash_out,98.67,95860.31,95761.64,235494.26,235592.93,36-45,Pune,enhanced,2,892,30,0
FT00002494,2025-10-29 22:21:48,A0000304,A0009814,transfer,350.02,181280.1,180930.08,233905.01,234255.03,36-45,Hyderabad,basic,2,1016,29,0
FT00003669,2025-12-08 06:33:09,A0002154,A0008708,debit,3524.61,4881.43,1356.82,24594.5,28119.11,46-60,Delhi,standard,1,128,20,0
FT00005809,2025-11-13 06:40:04,A0003070,A0009952,transfer,4050.84,22378.95,18328.11,193252.63,197303.47,60+,Mumbai,enhanced,2,718,19,0
FT00014466,2025-06-05 07:58:38,A0000284,A0008557,debit,1312.45,94766.67,93454.22,232743.36,234055.81,,Delhi,enhanced,1,1060,11,0
FT00002804,2025-04-02 00:36:56,A0001799,A0005183,debit,421.75,212133.08,211711.33,139077.07,139498.82,46-60,Bengaluru,enhanced,3,1209,15,0
FT00004440,2025-02-03 07:46:10,A0000045,A0005939,transfer,1452.85,220849.23,219396.38,90861.96,92314.81,36-45,Delhi,basic,3,1567,27,0
FT00009903,2025-11-16 20:26:22,A0000996,A0006233,cash_out,224.73,33808.28,33583.55,263569.36,263794.09,60+,Delhi,standard,2,1465,20,0
FT00003958,2025-03-26 08:06:30,A0001818,A0005283,debit,631.21,17987.63,17356.42,299925.91,300557.12,60+,Hyderabad,enhanced,1,120,10,0
FT00000623,2025-03-01 12:34:00,A0003091,A0009222,bill_payment,1571.19,207102.8,205531.61,73887.78,75458.97,36-45,Mumbai,standard,3,1801,17,0
FT00003045,2025-09-06 09:33:48,A0004417,A0009351,debit,1515.18,104119.38,,80732.01,82247.19,26-35,Bengaluru,enhanced,2,592,15,0
FT00002790,2025-10-31 06:08:41,A0003942,A0009473,cash_out,423.6,5949.42,5525.82,200192.62,200616.22,18-25,Mumbai, basic ,3,718,21,0
FT00002656,2025-04-01 05:01:28,A0004702,A0006637,cash_out,100.33,104601.86,104501.53,271314.2,271414.53,60+,Indore,standard,1,961,17,0
FT00009119,2025-05-27 00:00:30,A0002158,A0009921,transfer,258.93,143992.84,143733.91,2333.04,2591.97,46-60,Indore,basic,1,884,19,0
FT00014580,2025-12-25 07:12:58,A0004413,A0009139,debit,544.12,124787.75,124243.63,227441.52,227985.64,26-35,Chennai,enhanced,3,1639,7,0
FT00001426,2025-07-25 00:40:54,A0000119,A0006197,transfer,515.8,50388.07,49872.27,238911.03,239426.83,46-60,Hyderabad,enhanced,3,1242,22,0
FT00011162,2025-07-02 11:35:08,A0000398,A0009211,cash_in,1647.49,218162.16,216514.67,166953.87,168601.36,60+,Indore,basic,1,1177,17,0
FT00000445,2025-02-13 03:55:04,A0003666,A0006631,transfer,203.82,164514,164310.18,259471.14,259674.96,18-25,Chennai,basic,3,735,34,0
FT00010746,2025-05-01 12:09:58,A0004335,A0005883,cash_out,343.81,128055.21,127812.83,146324.79,146567.17,60+,Mumbai,enhanced,1,1743,25,1
FT00011060,2025-02-28 03:47:41,A0003902,A0007465,transfer,3566.55,17751.28,14184.73,181202.03,184768.58,26-35,Bengaluru,basic,1,687,29,0
FT00003540,10/11/2025,A0000657,A0005569,debit,1665.38,53153.08,51487.7,152014,153679.38,60+,Kolkata,basic,1,1477,21,0
FT00014027,2025-12-04 22:37:21,A0000990,A0006372,debit,399.84,23027.45,22627.61,47309.68,47709.52,60+,Chennai,standard,1,1484,9,0
FT00011151,,A0000431,A0008205,bill_payment,1384.54,77315.13,75930.59,199639.62,201024.16,18-25,Chennai,basic,1,1676,8,0
