transaction_id,transaction_date,customer_id,transaction_type,amount,customer_balance,location,device_type,transaction_hour,distance_from_home_km,transactions_last_1h,new_device,new_location,risk_score,is_fraud
SF00005703,2025-02-22 17:39:06,SC003424,purchase,160.04,270990.7,Kolkata,android,21,5.9,6,0,1,50,0
SF00010532,2025-08-29 00:01:23,SC005855,deposit,405.63,68715.3,Bengaluru,other,18,16.9,2,0,0,15,0
SF00014959,2025-06-04 11:35:48,SC000396,withdrawal,484.74,304378.79,Pune,other,7,33.9,4,0,0,10,0
SF00007458,2025-01-18 04:33:34,SC001667,withdrawal,80.13,311043,Indore,mac,3,6.7,0,0,0,29,0
SF00010189,2025-11-21 00:31:40,SC005737,purchase,707.3,348250.3,Indore,windows,21,17.1,6,0,0,27,0
SF00002045,2025-05-02 11:30:23,SC000894,withdrawal,70.3,170973.78,Kolkata,mac,2,2.3,0,0,1,48,0
SF00000747,2025-10-03 09:35:27,SC003198,deposit,1119.26,348990.24,Indore,windows,21,1.5,6,0,0,32,0
SF00003990,2025-07-01 14:55:03,SC000773,purchase,570.21,152362,Mumbai,other,1,2.5,4,0,1,42,1
SF00010724,2025-02-14 01:12:52,SC004146,transfer,132.65,273558.02,Pune,windows,23,3,6,0,1,38,0
SF00000043,2025-05-23 10:59:51,SC001590,bill_payment,10,14125.18,Pune,mac,1,21.5,2,0,0,31,0
SF00014149,2025-04-25 19:31:40,SC000985,withdrawal,244.79,2721.77,Bengaluru,other,15,6.4,,0,0,19,0
SF00001794,2025-11-21 02:48:41,SC000433,withdrawal,771.28,,Mumbai,android,16,4.8,6,1,0,47,0
SF00002640,2025-08-25 15:16:52,SC000922,deposit,1704.4,131612.62,Hyderabad,android,15,7.5,6,0,0,34,1
SF00010393,2025-07-27 07:23:50,SC002502,purchase,24.54,72209.16,Pune,android,8,51.7,5,0,0,24,0
SF00012372,2025-03-07 04:39:56,SC000497,transfer,853.41,157117.42,Indore,mac,5,13.1,1,0,0,11,0
SF00013269,2025-02-09 11:31:47,SC000431,transfer,737.69,282519.59,Chennai,mac,23,4.5,2,0,0,15,0
SF00000864,2025-08-13 18:10:28,SC000958,bill_payment,115.46,155136.38,Pune,other,18,40.9,6,0,0,29,0
SF00010348,2025-01-03 20:59:35,SC002894,bill_payment,586.17,233276.66,Indore,ios,15,11.8,3,1,0,21,0
SF00001047,2025-03-02 07:31:47,SC003674,transfer,171.82,292473.94,Hyderabad,android,21,4.3,3,0,0,14,0
SF00002057,2025-07-20 01:13:49,SC005547,bill_payment,3834.69,93719.98,Bengaluru,ios,8,31.3,0,0,0,11,0
SF00009525,2025-07-31 13:18:04,SC001122,transfer,136.9,47133.82,Pune,other,16,7.8,6,0,0,33,1
SF00018145,2025-05-22 01:35:26,SC004226,transfer,233.97,199931.55,Chennai,ios,16,13.2,1,0,1,33,0
SF00018623,2025-11-04 11:25:05,SC005024,withdrawal,302.21,245151.4,Chennai,windows,4,7.4,6,0,0,40,0
SF00019622,2025-02-10 09:40:36,SC004105,bill_payment,232.67,44442.16,Pune,ios,6,22.9,2,0,0,20,0
SF00019503,2025-01-18 23:50:44,SC000778,deposit,43.25,133461.57,Kolkata,android,5,30.5,3,0,0,10,0
SF00005443,2025-10-15 22:20:05,SC003688,purchase,46.15,247820.4,Kolkata,mac,15,12.7,4,0,0,12,0
SF00006437,2025-07-20 15:33:19,SC003866,purchase,308.34,137151.04,Mumbai,mac,18,8.3,2,0,0,16,0
SF00001754,,SC004772,transfer,636.91,161511.7,Delhi,windows,15,26,4,1,1,48,0
SF00006673,2025-06-22 01:30:13,SC004378,bill_payment,9573.51,156776.59,Indore,other,21,2.7,3,0,0,10,0
SF00015271,2025-01-19 08:13:12,SC003410,bill_payment,86.01,268797.19,Indore,mac,2,5.5,4,0,0,34,0
SF00004860,2025-09-09 22:06:51,SC005979,deposit,480.05,316859.7,Indore,mac,18,46,3,0,0,17,0
SF00010951,2025-02-18 00:22:24,SC002709,transfer,139.89,45268.75,Hyderabad,MAC,10,1.9,6,0,1,50,0
SF00009587,2025-11-12 00:06:11,SC002496,purchase,41.13,27645.7,Mumbai,windows,9,16.7,6,0,0,35,0
SF00016209,2025-02-19 02:54:40,SC005750,purchase,473.24,33080.59,Bengaluru,other,23,4,0,0,0,13,0
SF00006604,2025-06-24 05:18:56,SC000571,deposit,1119.3,326926.45,Bengaluru,windows,8,1.3,3,0,0,20,0
SF00009652,2025-06-15 08:01:48,SC005486,withdrawal,98.4,114765.44,Indore,windows,0,1.4,0,0,0,27,0
SF00017071,2025-07-08 20:43:12,SC003398,purchase,266.12,301207.23,Delhi,mac,10,3.3,1,0,0,10,0
SF00003643,2025-04-28 03:42:57,SC003056,purchase,297.43,158167.39,Bengaluru,android,15,1.1,1,0,0,9,0
SF00002632,2025-11-02 15:56:02,SC002697,deposit,63.05,333818.42,Indore,windows,19,16.1,0,0,0,17,0
SF00002196,2025-08-22 08:25:53,SC003242,transfer,39.87,242652.84,Mumbai,mac,12,8.7,2,0,0,8,0
SF00015224,2025-04-15 08:32:02,SC005937,deposit,302.96,14534.97,Bengaluru,mac,4,7.6,3,0,0,29,0
SF00016627,2025-07-05 19:46:50,SC005993,purchase,99.71,180751.84,Mumbai,ios,4,20.5,5,0,0,41,0
SF00002175,2025-07-06 03:38:30,SC001314,transfer,86.79,92466.25,Kolkata,windows,22,59.8,2,0,1,23,0
SF00006143,2025-09-30 19:54:38,SC003893,transfer,308.34,72074.42,Chennai,mac,10,5.5,2,1,0,27,0
SF00013351,2025-06-03 17:40:07,,deposit,395.92,74564.6,Pune,windows,16,38.6,1,0,0,19,0
SF00011515,2025-04-22 14:00:49,SC001371,transfer,377.11,101545.51,Kolkata,android,16,19.9,2,0,0,15,0
SF00019297,2025-03-02 09:33:57,SC000694,withdrawal,231.97,146875.77,Kolkata,android,14,47.7,4,0,0,13,0
SF00014786,2025-11-20 21:18:33,SC005980,transfer,174.96,794.79,Indore,windows,9,2.9,3,0,0,14,0
SF00013332,2025-06-30 16:29:16,SC001267,withdrawal,256.61,144746.56,Chennai,ios,9,4.2,1,1,0,33,0
SF00000418,2025-05-28 14:35:29,SC002569,withdrawal,299.81,308145.91,Mumbai,android,22,33.2,1,1,0,33,0
SF00017910,2025-07-26 16:04:00,SC003294,deposit,176.18,34267.63,Hyderabad,android,5,2.9,0,0,0,14,0
SF00015223,2025-03-09 12:07:06,SC001550,deposit,267.59,10936.92,Chennai,windows,9,15.8,1,0,0,19,0
SF00018810,2025-10-19 16:41:56,SC000976,purchase,222.73,200480.42,Mumbai,ios,11,3.4,2,0,0,12,0
SF00019756,2025-09-11 03:15:56,SC003720,deposit,152.79,17475.57,Delhi,android,20,15.1,6,0,0,27,0
SF00015845,2025-03-28 02:18:47,SC005252,deposit,111.15,6302.5,Pune,android,21,59.9,0,0,0,11,0
SF00017498,2025-10-20 12:46:12,SC000105,transfer,77.24,245452.71,Hyderabad,mac,14,36.2,1,0,0,9,0
SF00000334,2025-11-21 10:30:20,SC003182,transfer,797.15,189056.58,Chennai,android,5,4.2,6,0,0,31,0
SF00014002,2025-05-31 13:02:48,SC004296,transfer,31.47,89689.49,Delhi,other,9,1.4,3,0,0,17,0
SF00002679,2025-08-08 19:09:31,SC000574,deposit,131.95,312051.62,Chennai,other,14,5.3,6,0,0,38,0
SF00010087,2025-07-20 21:16:12,SC000133,bill_payment,366.7,298592.84,Chennai,android,16,12.5,3,0,0,19,0
SF00015801,2025-10-11 01:39:17,SC001730,bill_payment,608.14,319604.05,Pune,windows,18,10.5,2,0,0,13,0
SF00007049,2025-08-03 07:52:37,SC003279,deposit,881.87,127707.24,Pune,other,10,2,5,0,0,35,0
SF00011039,2025-01-20 01:17:50,SC003531,bill_payment,97.94,177142.29,Indore,android,5,1.9,3,0,0,18,0
SF00003513,2025-02-22 06:08:57,SC004478,purchase,266.64,80714.74,Mumbai,other,21,8.5,3,0,1,30,0
SF00019449,2025-07-29 12:00:14,SC001480,purchase,23.51,58468.65,Pune,android,10,13.2,1,0,0,18,0
SF00003083,2025-07-22 00:47:23,SC004475,bill_payment,51.99,268400.32,Hyderabad,android,20,43.6,1,0,0,7,0
SF00001521,2025-03-20 23:21:40,SC002209,transfer,273.39,181465.7,Mumbai,ios,2,4.1,3,0,0,26,0
SF00017899,2025-06-14 10:39:00,SC001195,transfer,113.15,6038.13,Delhi,mac,8,0.8,4,0,0,19,0
SF00018175,06/06/2025,SC004427,purchase,801.54,82437.48,Mumbai,mac,15,10.1,5,0,0,34,0
SF00016964,2025-09-02 19:11:20,SC003078,withdrawal,139.12,69160.61,Delhi,windows,5,3,3,0,1,30,0
SF00008470,2025-08-20 17:58:07,SC000419,purchase,232.81,15455.49,Mumbai,windows,20,11.1,1,0,1,27,0
SF00016706,2025-07-08 22:18:30,SC001237,purchase,253.36,306250.21,Pune,mac,21,12.5,3,0,0,10,0
SF00015010,2025-08-05 04:49:54,SC000121,deposit,428.7,202712.59,Chennai,other,1,8.9,1,0,0,26,0
SF00006117,2025-02-10 14:48:45,SC001737,bill_payment,938.15,10695.79,Mumbai,other,7,78,6,0,0,29,0
SF00019474,2025-02-09 01:49:41,SC002812,transfer,101.69,32207.66,Kolkata,ios,1,14,4,0,0,21,0
SF00008207,2025-12-22 04:15:53,SC004957,transfer,160.15,206747.25,Chennai,android,13,11.5,6,0,1,40,0
SF00009028,2025-03-14 20:47:21,SC002933,deposit,113.52,231559.86,Delhi,windows,5,4.7,5,0,0,37,0
SF00004780,2025-07-31 00:29:49,SC004737,withdrawal,2184.38,2255.43,Pune,other,21,2.1,3,0,0,15,0
SF00000212,2025-07-10 13:01:15,SC005571,bill_payment,549.45,330335.17,Pune,android,15,4,5,0,0,34,0
SF00010827,2025-07-25 01:32:49,SC001409,withdrawal,396.34,106872.01,Pune,windows,16,7.3,5,0,0,25,0
SF00007839,2025-09-02 13:07:17,SC000746,bill_payment,39.75,4353.12,Chennai,mac,14,12.1,3,1,0,33,0
SF00003681,2025-03-05 13:43:08,SC002746,bill_payment,36.23,226384.6,Chennai,ios,14,13.7,2,0,1,28,0
SF00000284,2025-10-27 22:19:43,SC002487,bill_payment,183.33,297939.08,Hyderabad,ios,8,27,5,0,0,31,0
SF00011079,2025-02-09 04:11:53,SC004638,transfer,132.65,89548.97,Kolkata,windows,14,4.9,2,0,1,20,0
SF00015880,2025-10-14 21:11:51,SC002449,deposit,67.38,220825.76,Delhi,windows,13,1.4,0,0,0,17,0
SF00018127,2025-07-25 14:18:35,SC001116,bill_payment,646.94,149700.8,Mumbai,windows,21,4.8,2,0,0,7,0
SF00016787,2025-09-23 17:54:37,SC000756,deposit,78.29,237672.24,Bengaluru,mac,9,18.1,4,0,0,8,0
SF00001547,2025-11-07 04:01:46,SC001521,deposit,143.58,194532.81,Pune,mac,17,9.3,6,0,0,33,0
SF00009508,2025-11-09 10:28:54,SC001607,deposit,83.69,158382.24,Mumbai,other,0,7.8,4,1,0,39,0
SF00009818,2025-04-13 19:26:15,SC002737,transfer,153.04,320750.16,Delhi,other,6,10.7,4,0,0,15,0
SF00000828,2025-12-19 08:45:51,SC000654,withdrawal,214.77,261433.28,Kolkata,android,6,8.4,5,0,0,31,0
SF00001536,2025-09-26 16:41:11,SC001435,purchase,152.03,297343.78,Pune,windows,7,52.8,1,0,0,10,0
SF00014971,2025-08-22 00:18:52,SC003684,deposit,314.94,339012.06,Kolkata,windows,8,3.1,4,0,0,8,0
SF00013557,2025-04-21 07:24:57,SC004354,bill_payment,266.98,40775.11,Kolkata,android,14,10.1,5,0,0,25,0
SF00004005,2025-01-07 12:57:41,SC005401,purchase,782.46,311882.18,Indore,mac,7,1.2,3,0,0,16,0
SF00018213,2025-04-13 20:26:50,SC000880,purchase,148,332305.71,,android,23,14.4,5,0,0,26,0
SF00001301,2025-11-30 10:14:44,SC005863,bill_payment,224.64,130693.43,Mumbai,android,4,3.2,5,0,0,49,0
SF00008192,2025-06-15 23:47:16,SC004564,purchase,369.78,199005.75,Kolkata,mac,2,2.4,4,0,0,33,0
SF00000517,2025-06-10 07:54:57,SC005683,withdrawal,177.13,186162.8,Hyderabad,android,20,3.9,6,0,0,35,0
SF00014023,2025-07-17 23:32:34,SC005974,transfer,1059.22,41587.76,Hyderabad,android,3,3.3,1,0,0,28,0
SF00000472,2025-11-17 13:41:23,SC002917,purchase,221.01,322212.7,Chennai,android,15,7.8,5,0,0,28,0
SF00019565,2025-05-02 08:15:19,SC005291,bill_payment,146.72,263694.84,Delhi,windows,11,7.9,5,0,0,24,0
SF00007823,2025-01-18 21:09:20,SC003607,withdrawal,705.44,327947.12,Bengaluru,android,15,25.1,6,0,0,27,0
SF00010686,2025-04-09 10:14:45,SC001926,purchase,214.47,153304.74,Hyderabad,mac,10,3.3,0,0,0,6,0
SF00009361,2025-12-15 03:51:58,SC002838,deposit,672.87,227405.21,Hyderabad,windows,10,2.2,5,1,0,39,0
SF00014318,2025-06-12 04:26:49,SC003510,bill_payment,778.02,102005.07,Bengaluru,other,18,6.7,4,0,0,6,0
SF00019124,2025-08-18 04:07:29,SC004497,purchase,99.9,197602.12,Pune,ios,2,27.7,3,0,0,27,0
SF00010509,2025-04-30 21:03:59,SC005828,bill_payment,1254.73,286418.2,Chennai,ios,22,0.5,6,0,0,36,0
SF00002140,2025-12-18 14:57:34,SC002469,transfer,353.57,156566.43,Hyderabad,ios,4,8.9,5,0,1,59,0
SF00002331,2025-04-29 06:36:08,SC001670,transfer,46.15,113329.87,Chennai,mac,13,1.3,3,0,0,10,0
SF00008424,2025-12-21 00:16:11,SC004105,deposit,395.41,175539.64,Mumbai,other,13,12.4,5,0,0,37,0
SF00011993,2025-10-05 14:07:29,SC001004,withdrawal,80.35,44069.75,Pune,other,20,24.9,6,0,1,51,0
SF00002104,25/04/2025,SC001433,deposit,230.67,97648.61,Indore,ios,1,10,2,0,0,24,0
SF00017656,2025-10-26 16:26:45,SC004342,bill_payment,212.01,288593.82,Pune,android,15,6.7,2,0,0,13,0
SF00013503,,SC001703,transfer,1224.66,161735.6,Indore,android,10,25.3,0,0,1,26,0
SF00018503,2025-09-05 15:33:56,SC002497,transfer,572.39,326746.99,Kolkata,other,8,11.5,6,0,1,49,0
SF00008478,2025-06-12 00:15:39,SC003321,transfer,210.15,50562.2,Mumbai,mac,1,16.5,2,0,0,25,0
SF00001490,2025-01-27 18:08:33,SC002930,withdrawal,556.6,348583.31,Chennai,mac,12,,4,0,0,14,0
SF00017878,2025-04-28 13:59:43,SC001039,purchase,1468.35,324558.28,Chennai,ios,17,97.6,5,0,0,29,0
SF00008832,2025-05-01 18:44:54,SC003459,bill_payment,193.04,267847.94,Hyderabad,ios,23,15.7,6,0,0,34,0
SF00011461,2025-10-31 12:33:25,SC005923,bill_payment,91.91,221552.38,Kolkata,android,2,3.1,3,0,0,32,0
SF00001753,2025-09-25 23:29:42,SC004575,purchase,240.12,109318.24,Delhi,android,11,3.2,4,0,0,9,0
SF00015117,2025-06-10 13:46:04,SC003804,PURCHASE,405.6,210059.3,Delhi,android,22,12.2,2,0,0,10,0
SF00014520,2025-12-03 03:28:25,SC001265,purchase,374.46,45953.33,Bengaluru,ios,14,5.8,1,0,0,15,0
SF00006582,2025-04-01 19:39:54,SC003071,deposit,310.47,272535.35,Kolkata,windows,17,11.6,0,0,0,14,0
SF00018821,2025-11-30 19:04:59,SC004080,transfer,791.31,49578.74,Indore,ios,23,16.3,4,0,0,13,0
SF00016982,2025-06-30 01:49:33,SC004342,deposit,121.05,154380.98,Indore,windows,2,5.4,6,0,1,58,0
SF00014970,2025-07-16 21:12:16,SC003101,bill_payment,52.43,334515.87,Indore,other,4,3.7,6,0,0,40,0
SF00013365,2025-11-03 07:36:49,SC000218,purchase,99.43,111618.27,Chennai,mac,20,13.2,2,0,0,9,0
SF00019213,2025-08-26 02:36:48,SC003506,transfer,111.53,190795.85,,windows,13,14,2,0,0,11,0
SF00011893,2025-08-16 17:32:35,SC004849,withdrawal,9426.37,329472.47,Hyderabad,windows,5,30.1,0,0,0,14,0
SF00002704,2025-02-19 06:21:09,SC005981,transfer,224.63,93772.72,Mumbai, ios ,4,7.1,2,1,1,61,0
SF00010533,2025-10-05 22:12:48,SC001458,DEPOSIT,144.43,322965.71,,android,4,10.8,1,0,0,25,0
SF00009707,2025-01-11 15:25:40,SC004816,TRANSFER,98.93,100619.74,Mumbai,,17,27.5,6,1,1,54,0
SF00003515,2025-05-07 06:55:10,SC004844,deposit,94.52,226466.51,Bengaluru,ios,3,21.8,6,0,0,48,0
SF00004549,2025-03-01 05:29:36,SC005920,bill_payment,836.53,135626.85,Bengaluru,android,17,6.3,0,0,1,31,0
SF00013543,2025-11-19 21:00:55,SC000765,transfer,1689.25,21356.03,Kolkata,other,21,65.1,4,0,0,5,0
SF00007043,2025-12-24 17:11:30,SC005892,transfer,420.18,266218.77,Hyderabad,windows,5,8.1,3,0,0,10,0
SF00012251,2025-11-30 05:35:32,SC003712,purchase,57.01,107745.21,Delhi,other,12,5.3,4,0,0,11,0
SF00003479,2025-09-12 12:10:22,SC000736,deposit,107.77,228549.08,Hyderabad,other,19,9.3,1,0,0,15,0
SF00018245,2025-07-11 05:56:09,SC004764,withdrawal,81.04,286973.94,Chennai,mac,22,5,3,0,0,12,0
SF00011860,2025-04-12 23:26:30,SC000400,purchase,330.52,63181.36,Mumbai,android,15,36.6,2,0,0,5,0
SF00018678,2025-06-02 22:26:47,SC003582,deposit,440.32,226911.22,Bengaluru,other,11,5.1,6,0,0,25,0
SF00004574,2025-09-12 13:21:32,SC000699,transfer,456.7,241161.6,Mumbai,android,7,0.3,2,0,0,15,0
SF00014773,2025-07-27 16:46:52,SC002059,withdrawal,238.13,204032.1,Mumbai,ios,12,2.8,2,0,0,19,0
SF00005411,2025-07-18 19:04:36,SC005755,deposit,398.33,30785.68,Delhi,ios,10,12,3,0,0,7,0
SF00013321,2025-05-19 06:23:30,SC005692,purchase,686.01,209251.33,Hyderabad,ios,23,13.5,0,1,0,30,0
SF00003374,2025-01-20 12:05:57,SC002115,purchase,621.5,280179.79,Delhi,other,11,7.1,1,0,0,10,0
SF00005593,2025-12-29 19:25:07,SC003658,withdrawal,172.45,131334.43,Hyderabad,mac,6,7.5,6,0,0,30,0
SF00011800,2025-03-13 05:35:01,SC001895,withdrawal,48.48,137532.32,Bengaluru,ios,3,7.7,4,0,0,21,0
SF00005717,2025-07-25 23:08:54,SC000216,deposit,517.09,104498.99,Indore,android,8,0.7,4,0,0,13,0
SF00003599,2025-11-11 14:23:36,SC004928,transfer,149.36,88880.07,Chennai,mac,7,7.1,6,0,0,23,0
SF00009753,2025-09-10 13:53:21,SC003546,deposit,49.58,331951.25,Delhi,android,20,4.1,3,0,0,19,0
SF00014015,2025-09-24 21:35:37,SC005147,deposit,310.12,229139.68,Bengaluru,ios,4,8.5,0,0,0,31,0
SF00003223,2025-09-30 05:31:52,SC003153,deposit,42.11,54881.22,Pune,ios,14,63.3,6,1,0,51,0
SF00017108,2025-04-08 20:47:00,SC001731,purchase,420.85,263818.96,Hyderabad,android,8,2.4,0,0,0,17,0
SF00016877,2025-11-07 14:59:22,SC001521,bill_payment,39.91,118768.12,Kolkata,windows,12,32.2,2,0,0,13,0
SF00005493,2025-11-09 20:25:44,SC004926,transfer,1388.88,127662.44,Bengaluru,windows,0,2.4,4,0,0,34,0
SF00007473,2025-07-27 23:13:55,SC002377,withdrawal,93.63,114957.25,Delhi,android,14,3.9,1,0,0,6,0
SF00000443,2025-12-09 14:25:47,SC002288,deposit,100.86,219551.8,Pune,windows,3,4.4,0,0,1,38,0
SF00011612,2025-02-20 09:08:38,SC005772,bill_payment,932.6,26292.76,Kolkata,windows,14,10,3,0,0,14,0
SF00000300,2025-06-11 01:46:28,SC004346,bill_payment,182.94,346440.38,Bengaluru,windows,14,8,5,0,0,30,0
SF00000264,2025-10-17 05:58:51,SC000612,deposit,24.41,178932.62,Bengaluru,other,19,16.5,1,0,0,7,0
SF00013955,2025-08-25 00:50:39,SC005933,transfer,121.95,166078.62,Pune,android,,13.7,2,1,0,35,0
SF00004740,2025-07-11 07:11:09,SC004849,withdrawal,905.55,25643.68,Indore,android,14,6.7,1,1,0,29,0
SF00002316,2025-10-21 06:51:21,SC004829,bill_payment,178.82,236067.65,Bengaluru,android,19,5.8,2,0,0,19,0
SF00001416,2025-07-28 11:51:17,SC000845,bill_payment,940.59,60668.39,Indore,ios,10,15.9,4,0,1,25,0
SF00010919,,SC000812,deposit,124.62,222742.39,Delhi,other,20,9.3,4,0,0,16,0
SF00014127,2025-01-31 13:03:11,SC000264,purchase,51.76,42662.1,Indore,mac,6,8.6,6,0,0,26,0
SF00014886,2025-01-09 10:18:56,SC002766,withdrawal,877.84,68200.21,Chennai,mac,17,16.2,2,0,0,12,0
SF00004704,2025-11-16 22:23:26,SC004304,withdrawal,159.68,181959.09,Hyderabad,ios,17,30,5,0,0,32,0
SF00000320,2025-06-21 13:05:47,SC003047,bill_payment,156.85,102935.21,Indore,android,16,6.6,1,0,0,13,0
SF00004726,2025-02-08 17:37:34,SC003357,deposit,639.56,90728.37,Kolkata,ios,6,2.5,3,0,0,8,1
SF00011509,2025-09-12 09:53:57,SC003449,withdrawal,294.55,327945.9,Hyderabad,mac,4,6.2,5,0,0,44,0
SF00009610,2025-03-13 10:46:14,SC003248,bill_payment,350.84,297940.12,Pune,windows,8,11.8,6,0,0,34,0
SF00013289,2025-02-19 01:00:03,SC000220,bill_payment,1014.42,97260.41,Kolkata,ios,23,21,3,0,0,12,0
SF00010193,2025-04-18 12:27:54,SC001432,deposit,98.27,141055.19,Bengaluru,windows,3,16.6,6,0,1,53,0
SF00000492,2025-11-27 21:14:39,SC000917,withdrawal,157.06,259174.95,Hyderabad,mac,5,5.3,4,0,0,8,0
SF00001514,2025-07-04 09:25:09,SC005112,deposit,506.03,126021.42,Indore,windows,7,6.3,4,0,0,7,0
SF00003620,2025-12-28 13:48:20,SC005540,withdrawal,328.4,337639.01,Indore,windows,15,1.6,1,0,0,7,0
SF00005248,2025-01-08 22:06:26,SC002041,deposit,119.32,178191.02,Pune,other,7,6.9,3,0,1,33,0
SF00004856,2025-04-14 20:58:42,SC004594,deposit,88.71,276544.81,Indore,windows,17,2.7,5,0,0,36,0
SF00006247,2025-04-16 19:10:04,SC002344,deposit,274.81,128877.68,Chennai,ios,23,8.1,2,0,0,6,0
SF00018166,2025-07-08 06:19:06,SC004797,purchase,2822.97,195096.74,Pune,mac,10,3.5,0,0,0,6,0
SF00005878,2025-11-19 21:14:33,SC002441,bill_payment,516.11,44049.23,Kolkata,windows,3,6.3,4,0,1,43,0
SF00001878,2025-05-28 01:29:53,SC001388,withdrawal,100.21,185873.36,Indore,ios,21,14.3,0,0,0,11,0
SF00000078,2025-12-09 05:55:19,SC001600,withdrawal,263.64,123417.9,Delhi,other,18,6.3,6,0,0,32,0
SF00000949,2025-03-26 00:21:25,SC000589,transfer,337.7,291263.07,Kolkata,ios,5,21.7,0,0,0,19,0
SF00013726,2025-06-08 23:02:01,SC003865,purchase,89.12,90662.08,Hyderabad,ios,21,42.8,6,0,1,39,0
SF00005017,2025-08-09 17:50:53,SC002404,deposit,195.96,269159.93,Mumbai,mac,18,5.9,6,0,0,31,0
SF00003969,2025-05-15 13:18:06,SC005652,purchase,5528.86,70804.98,Pune,windows,10,3.4,3,0,0,14,0
SF00016387,2025-03-07 19:08:34,SC005000,transfer,1285.81,220800,Hyderabad,android,19,3.1,5,0,0,33,0
SF00008343,2025-10-05 02:36:55,SC005619,bill_payment,509.78,104800.92,Kolkata,windows,16,38.6,0,1,0,29,0
SF00008812,2025-04-21 21:08:30,SC003020,bill_payment,679.99,202689.17,Pune,android,16,24.4,6,0,0,25,0
SF00008664,2025-04-20 05:12:32,SC005261,bill_payment,187.24,231049.07,Indore,windows,13,11.2,4,0,1,20,0
SF00000261,2025-06-28 18:02:47,SC005236,purchase,1176.19,79529.86,Mumbai,windows,22,14.7,3,0,0,9,0
SF00005785,2025-06-16 04:18:05,SC005244,transfer,122.05,49617.86,Mumbai,other,22,5.9,1,0,0,8,0
SF00018369,2025-02-04 18:54:45,SC000754,purchase,1747.08,258681.86,Hyderabad,windows,13,11.1,1,0,1,33,0
SF00006449,2025-10-07 02:50:27,SC003618,withdrawal,407.86,152243.82,Mumbai,android,19,4.9,6,0,0,31,0
SF00006482,2025-02-10 02:26:16,SC004615,bill_payment,92.23,65799.64,Mumbai,windows,5,11.8,2,0,0,14,0
SF00004831,2025-10-01 10:28:58,SC005329,transfer,805.26,39018.22,Pune,other,2,17.6,5,0,0,47,0
SF00010292,2025-05-01 01:55:38,SC000550,transfer,436.44,169636.69,Kolkata,android,7,,1,0,0,7,0
SF00014068,2025-02-07 10:14:32,SC003577,bill_payment,555.61,185315.54,Mumbai,windows,12,4.4,1,0,0,18,0
SF00008781,2025-02-28 08:29:13,SC000309,deposit,518.84,327528.37,Kolkata,other,1,6.9,1,0,0,28,0
SF00016085,2025-07-26 03:05:58,SC001125,transfer,114.25,57874.59,Bengaluru,other,8,16.9,4,0,0,20,0
SF00019075,2025-08-30 02:52:26,SC003471,transfer,658.44,286750.28,Indore,windows,7,9.6,6,0,0,30,0
SF00017039,2025-04-10 06:08:53,SC002727,withdrawal,242.09,71493.99,Delhi,android,14,16.3,6,0,1,38,0
SF00017243,2025-12-14 00:04:03,SC001075,bill_payment,400.11,195885.91,Hyderabad,other,20,3.3,1,0,0,11,0
SF00017942,2025-10-23 18:04:26,SC004590,deposit,827.12,347675.71,Bengaluru,other,21,5.6,3,1,0,29,0
SF00014723,2025-07-02 18:44:10,SC003323,deposit,321.27,162851.25,Chennai,other,4,5,4,0,1,41,0
SF00012978,2025-08-11 07:54:27,SC001855,bill_payment,864.48,324449.21,Mumbai,windows,0,13.4,6,1,0,58,0
SF00003892,2025-07-25 18:48:03,SC002400,transfer,351.57,273072.64,Mumbai,other,23,6.3,1,0,0,6,0
SF00007983,2025-04-08 18:55:59,SC001445,bill_payment,129.4,117016.27,Pune,android,3,6.3,3,0,0,31,0
SF00016003,2025-04-03 22:03:22,SC002848,withdrawal,285.46,91847.29,Mumbai,android,3,12.2,0,0,0,21,0
SF00004055,2025-02-01 12:47:05,SC004218,bill_payment,1008.47,14492.2,Indore,,7,8.3,5,0,0,36,0
SF00009865,2025-01-17 05:02:32,SC004910,transfer,49.98,118308.83,Hyderabad,windows,13,2.3,6,0,1,46,0
SF00009292,2025-12-17 20:10:21,SC002982,deposit,645.01,153843.22,Hyderabad,mac,16,1.7,5,1,0,42,0
SF00009858,2025-05-03 09:17:10,SC005915,purchase,38.57,264889.87,Hyderabad,android,14,4.6,5,0,0,24,0
SF00001719,2025-04-15 11:38:34,SC003159,deposit,747.71,349176.05,Hyderabad,mac,16,11.8,4,0,0,13,0
SF00003349,2025-07-09 03:38:13,SC005362,transfer,140.79,330241.39,Pune,ios,19,3.5,1,0,0,8,0
SF00016204,2025-08-18 15:14:15,SC003552,deposit,294.81,122639.24,Mumbai,windows,10,10.2,0,0,0,17,0
SF00016319,2025-04-15 15:34:06,SC002039,purchase,124.45,300036.17,Kolkata,other,11,6.9,1,0,0,19,0
SF00013592,2025-11-07 06:26:50,SC000369,withdrawal,1468.34,195519.97,Delhi,other,6,5.3,6,0,0,31,0
SF00007032,2025-11-12 15:30:53,SC004718,transfer,180.82,346323.61,Indore,ios,16,2.2,5,0,0,28,0
SF00008121,2025-04-04 14:12:49,SC005885,bill_payment,605.26,49985.73,Hyderabad,ios,9,5.9,5,0,0,28,0
SF00002818,2025-09-10 08:47:40,SC005616,bill_payment,536.72,320440.04,Bengaluru,mac,7,7.5,1,0,0,12,0
