order_id,order_date,customer_id,product_category,order_amount,payment_method,billing_country,shipping_country,email_age_days,account_age_days,device_type,ip_risk_level,failed_payment_attempts,delivery_speed,risk_score,is_fraud
ORD00011434,2025-01-31 14:11:52,EC001913,books,1016.7,debit_card,India,India,398,935,other,high,3,standard,54,0
ORD00002968,2025-11-20 01:49:44,EC003621,fashion,266.6,credit_card,India,India,453,155,android,high,1,same_day,39,0
ORD00008636,2025-06-14 21:00:45,EC000661,BEAUTY,50,credit_card,Singapore,Singapore,315,1753,ios,low,1,express,13,0
ORD00003878,2025-02-18 12:50:30,EC003436,fashion,231.81,debit_card,Singapore,Singapore,888,897,android,high,2,same_day,51,0
ORD00009961,2025-10-07 20:52:06,EC003660,sports,120.8,wallet,UAE,UAE,473,643,mac,medium,1,express,17,0
ORD00011703,2025-05-09 08:15:02,EC001840,sports,564.76,credit_card,Singapore,Singapore,357,252,windows,low,3,standard,27,0
ORD00002675,2025-03-09 06:39:38,EC001750,electronics,165.22,debit_card,India,India,489,365,windows,medium,1,standard,23,0
ORD00007159,2025-09-23 05:41:52,EC001994,home,1265.6,debit_card,United Kingdom,United Kingdom,995,1374,ios,high,3,standard,54,0
ORD00010536,2025-01-20 00:34:06,EC000257,beauty,212.52,upi,Australia,Australia,1322,228,mac,medium,3,express,31,0
ORD00004298,2025-09-16 02:14:45,EC002244,home,75.88,net_banking,UAE,UAE,1800,680,windows,low,3,express,24,0
ORD00003360,2025-08-16 08:33:30,EC003483,sports,1072.22,wallet,UAE,,81,818,other,high,0,express,39,0
ORD00001153,2025-11-25 09:30:22,EC000401,sports,330.68,upi,India,India,1099,605,other,low,2,same_day,25,0
ORD00000211,2025-05-30 15:49:39,EC003834,sports,97,debit_card,United States,UAE,52,1590,other,medium,2,same_day,51,0
ORD00006561,2025-02-09 00:52:49,EC002590,home,354.77,upi,United Kingdom,United Kingdom,301,1670,other,,2,express,30,0
ORD00008319,2025-04-26 23:30:11,EC001800,books,135.02,net_banking,United Kingdom,United Kingdom,577,1478,other,medium,2,same_day,32,0
ORD00002825,2025-05-23 09:48:19,EC000828,beauty,396.61,upi,UAE,UAE,1509,1196,android,low,2,standard,30,0
ORD00002401,2025-05-30 03:02:41,EC003903,sports,565.47,upi,United States,United States,2075,394,mac,medium,0,same_day,21,0
ORD00008440,2025-08-01 11:07:36,EC002709,fashion,559.17,credit_card,Germany,Germany,1315,1196,windows,medium,3,standard,32,0
ORD00010834,2025-04-06 15:28:35,EC002237,electronics,525.64,wallet,UAE,UAE,834,774,windows,medium,1,standard,22,0
ORD00008234,2025-09-13 21:59:21,EC003811,fashion,1081.74,net_banking,Germany,Australia,1629,1234,ios,low,2,standard,42,0
ORD00006851,2025-07-04 02:23:17,EC003525,electronics,262.93,wallet,Germany,Germany,1392,242,other,low,1,standard,7,0
ORD00007268,2025-10-11 05:32:59,EC001921,electronics,926.81,net_banking,Canada,Canada,404,406,android,medium,0,express,21,0
ORD00009606,2025-10-12 05:25:21,EC000658,sports,278.04,net_banking,Germany,Germany,900,1401,android,medium,2,same_day,33,0
ORD00008689,2025-10-28 00:01:53,EC002423,home,141.04,credit_card,United Kingdom,United Kingdom,468,1157,mac,high,3,express,58,0
ORD00008772,,EC002152,home,201.51,upi,India,India,1704,1058,mac,low,3,same_day,21,0
ORD00009630,2025-03-19 14:56:21,EC001896,electronics,1523.01,net_banking,Australia,Australia,691,1412,windows,medium,2,same_day,38,0
ORD00008380,2025-07-02 18:50:58,EC001451,home,138.91,credit_card,United Kingdom,United Kingdom,792,51,android,low,3,standard,21,0
ORD00008114,2025-07-15 08:47:38,EC000263,books,1047.61,upi,Australia,Australia,1662,478,android,low,3,same_day,22,0
ORD00009879,2025-06-15 23:31:09,EC003684,fashion,488.58,debit_card,Australia,Australia,674,402,other,low,3,express,33,0
ORD00010235,2025-07-17 08:54:01,EC000196,fashion,106.17,debit_card,Germany,Germany,889,1726,mac,medium,1,standard,26,0
ORD00003003,2025-06-08 15:37:04,EC001627,fashion,1176.2,wallet,Germany,Canada,1601,262,ios,medium,2,same_day,53,0
ORD00002274,2025-07-15 20:01:19,EC003201,home,178.68,net_banking,United States,UAE,1420,671,ios,low,1,standard,26,0
ORD00000072,2025-04-27 00:17:32,EC000882,electronics,282.92,wallet,United Kingdom,United Kingdom,1130,633,windows,high,3,express,50,0
ORD00004711,2025-07-29 03:38:19,EC001318,fashion,712.22,upi,Australia,Australia,107,1079,mac,medium,0,express,19,0
ORD00007437,2025-11-28 23:30:28,EC002400,fashion,165.49,debit_card,India,India,2137,96,ios,low,0,same_day,8,0
ORD00007027,2025-05-07 21:23:52,EC002352,electronics,666.17,credit_card,UAE, UAE ,552,1297,windows,low,1,express,10,0
ORD00008226,2025-11-21 15:46:35,EC003471,electronics,316.64,wallet,Singapore,Singapore,951,350,android,medium,0,same_day,23,0
ORD00007898,2025-08-22 04:54:13,EC001002,books,1072.15,debit_card,Singapore,Singapore,1937,1318,other,medium,3,same_day,40,0
ORD00004821,2025-09-22 12:25:23,EC002664,electronics,627.88,debit_card,United Kingdom,United Kingdom,1819,1775,ios,medium,3,express,41,0
ORD00001613,2025-07-13 08:05:47,EC003802,electronics,651.52,debit_card,Australia,Australia,1677,870,mac,medium,2,standard,38,0
ORD00001644,2025-09-03 19:42:57,EC003988,books,257.88,debit_card,Germany,Germany,666,551,other,medium,0,standard,22,0
ORD00000742,2025-03-28 02:34:27,EC001202,sports,169.55,net_banking,UAE,UAE,740,523,windows,high,0,same_day,35,0
ORD00000150,2025-03-24 07:05:32,EC002319,sports,159.01,net_banking,United States,United States,597,494,windows,,1,express,21,0
ORD00007472,2025-06-16 09:39:31,EC003355,electronics,721.82,upi,United Kingdom,United Kingdom,1088,808,windows,low,2,standard,28,0
ORD00003886,2025-12-11 13:54:01,EC003424,sports,72.41,debit_card,Germany,Germany,1415,1625,mac,high,1,express,34,0
ORD00005357,2025-01-22 14:16:06,EC001175,electronics,493.17,credit_card,Canada,Canada,1617,966,mac,low,2,same_day,28,0
ORD00006944,2025-12-07 17:09:11,EC004188,beauty,159.97,net_banking,UAE,UAE,1294,1341,mac,low,,standard,28,0
ORD00008663,2025-03-10 03:21:55,EC001228,electronics,252.19,upi,Germany,Germany,650,268,windows,high,2,same_day,55,0
ORD00011102,2025-06-06 06:17:39,EC001527,beauty,256.22,net_banking,Australia,Australia,734,811,ios,LOW,3,same_day,22,0
ORD00005209,2025-01-21 02:32:09,EC000511,beauty,400.35,upi,UAE,UAE,83,814,other,low,1,same_day,14,0
ORD00008609,2025-09-18 11:17:10,EC003206,books,424.18, upi ,Canada,Canada,370,1200,android,low,2,standard,28,0
ORD00011658,2025-10-16 01:38:54,EC001712,home,267.4,debit_card,UAE,United States,669,1081,other,medium,3,express,61,0
ORD00004620,2025-05-08 03:40:58,EC003217,home,535.67,net_banking,United States,United States,992,1370,android,low,0,same_day,12,0
ORD00004808,2025-05-29 03:50:15,EC001512,fashion,2865.21,credit_card,India,India,155,1758,ios,low,3,standard,22,0
ORD00011405,2025-02-22 15:04:09,EC002028,home,140.38,debit_card,Canada,Canada,1343,240,windows,high,2,standard,50,0
ORD00011386,2025-03-21 07:40:13,EC002728,fashion,383.14,wallet,UAE,UAE,2152,780,mac,medium,2,express,33,0
ORD00009475,2025-07-02 15:01:51,EC002816,home,821.46,debit_card,India,Germany,1432,598,windows,medium,2,same_day,51,0
ORD00002795,2025-05-08 13:20:23,EC000664,beauty,552.37,debit_card,United Kingdom,United Kingdom,1051,1668,android,medium,2,standard,33,0
ORD00003972,2025-08-30 20:00:18,EC000953,home,467.09,credit_card,Germany,Germany,2058,463,,low,0,standard,6,0
ORD00005725,2025-05-13 00:45:16,EC004164,home,862.47,debit_card,UAE,UAE,928,417,mac,low,1,standard,7,0
ORD00006842,2025-08-05 17:21:25,EC000042,sports,85.1,wallet,Germany,Germany,1676,1723,windows,low,0,same_day,8,0
ORD00000236,2025-12-11 06:15:08,EC001474,beauty,312.02,debit_card,India,India,1337,336,,medium,3,same_day,32,0
ORD00009315,2025-04-13 17:03:10,EC001821,fashion,101.85,credit_card,UAE,UAE,65,1513,windows,high,1,standard,41,0
ORD00002876,2025-07-24 13:05:14,EC000165,beauty,272.45,net_banking,Canada,Canada,65,500,ios,medium,1,same_day,25,0
ORD00007039,2025-07-25 19:14:51,EC003805,beauty,579.12,upi,United Kingdom,United Kingdom,355,1346,windows,high,0,standard,34,0
ORD00001102,2025-09-24 23:31:59,EC002858,home,755.3,wallet,United States,United States,2178,515,other,low,3,express,30,0
ORD00010995,not_available,EC003440,sports,357.2,debit_card,India,India,1058,638,mac,medium,1,same_day,20,0
ORD00001985,2025-03-29 19:33:16,EC000366,fashion,164.48,credit_card,Australia,Australia,704,1348,other,medium,1,express,19,0
ORD00001079,2025-05-26 16:17:59,EC001005,books,911.88,debit_card,Singapore,Singapore,918,289,mac,medium,0,standard,19,0
ORD00003077,2025-12-08 07:08:26,EC000716,sports,207.9,credit_card,United States,United States,2013,29,other,low,2,standard,36,0
ORD00000726,2025-08-13 15:27:47,EC002335,electronics,180.05,upi,United Kingdom,United Kingdom,1625,1121,windows,medium,2,express,39,0
ORD00000580,2025-10-25 08:15:55,EC001950,fashion,115.04,upi,Singapore,Singapore,1768,270,android,low,3,standard,24,0
ORD00002848,2025-09-21 04:01:24,EC002665,fashion,141.18,credit_card,Australia,Australia,1192,629,other,low,2,express,30,0
ORD00008021,2025-02-09 10:18:30,EC001404,books,617.07,upi,India,India,1714,1691,mac,low,3,express,26,0
ORD00005905,2025-08-11 15:54:53,EC002618,books,581.77,upi,Australia,Australia,229,624,ios,high,1,express,40,0
ORD00011082,2025-05-27 03:22:48,EC003244,fashion,2050.17,net_banking,India,India,,237,windows,medium,0,same_day,19,0
ORD00006428,2025-08-17 19:06:24,EC002461,sports,1091.21,wallet,United States,United States,1773,44,windows,medium,1,express,24,0
ORD00005708,2025-08-22 07:32:31,EC000281,beauty,415.34,credit_card,Australia,Australia,564,36,windows,medium,0,same_day,21,0
ORD00003883,2025-08-22 18:20:45,EC001213,fashion,2079.6,upi,Canada,Canada,130,786,mac,high,2,same_day,48,0
ORD00004691,2025-07-19 05:34:14,EC002825,books,395.99,upi,Australia,Australia,2054,1309,mac,low,2,standard,,0
ORD00002346,2025-11-01 02:42:03,EC002233,home,416.57,debit_card,UAE,UAE,980,599,ios,high,2,same_day,55,0
ORD00011086,2025-10-22 22:10:00,EC003699,electronics,205.17,wallet,United Kingdom,United Kingdom,2013,1114,mac,low,0,standard,14,0
ORD00000734,2025-06-05 16:38:45,EC000005,fashion,736.37,,Germany,Germany,36,736,other,medium,3,standard,34,0
ORD00006322,2025-11-18 18:47:18,EC001183,sports,1321.25,wallet,UAE,UAE,1879,1115,windows,high,0,same_day,37,0
ORD00009419,2025-10-28 02:41:14,EC000214,books,899.97,net_banking,India,India,1948,880,mac,medium,0,same_day,19,0
ORD00008031,2025-02-14 00:33:42,EC002052,books,239.09,credit_card,Australia,Australia,170,1662,windows,low,2,standard,25,0
ORD00006688,2025-12-25 19:50:59,EC000462,beauty,532.73,upi,India,India,1319,903,mac,medium,0,same_day,23,0
ORD00002198,2025-10-31 20:36:36,EC004146,home,126.05,net_banking,India,India,1239,600,android,low,1,express,15,0
ORD00002688,2025-07-03 10:35:24,EC002508,sports,114.78,debit_card,Germany,Germany,7,1187,ios,high,0,express,59,1
ORD00000806,2025-09-22 01:37:01,EC001520,home,353.58,wallet,Singapore,Singapore,1547,361,android,high,0,same_day,31,0
ORD00004713,2025-10-11 11:08:20,EC001719,fashion,456.96,net_banking,United Kingdom,United Kingdom,1988,425,ios,low,1,same_day,9,0
ORD00005590,2025-09-05 15:56:42,EC000752,beauty,491.11,credit_card,United States,United States,2141,1490,windows,high,0,same_day,31,0
ORD00004970,2025-10-30 03:51:12,EC003653,fashion,356.48,net_banking,United Kingdom,United Kingdom,1504,1401,,medium,0,express,14,0
ORD00005380,2025-05-23 14:12:40,EC000006,books,519.21,debit_card,India,India,223,745,mac,low,3,standard,27,0
ORD00004753,2025-10-31 04:09:05,EC001093,beauty,1676.89,debit_card,United States,United States,453,940,ios,low,3,express,27,0
ORD00001018,2025-03-20 03:24:41,EC002195,home,477.59,credit_card,United States,United States,1238,950,ios,high,0,standard,38,0
ORD00007969,2025-11-02 07:03:29,EC001765,books,538.78,debit_card,United Kingdom,United Kingdom,1595,1241,windows,medium,3,same_day,36,0
ORD00008453,2025-11-25 12:39:39,EC003919,beauty,527.67,upi,United States,United States,618,438,other,medium,0,express,15,0
ORD00005867,2025-10-04 19:56:07,EC001642,home,223.44,credit_card,Singapore,Singapore,1134,794,android,low,2,same_day,26,0
ORD00004571,2025-05-20 05:07:44,EC002979,sports,68.63,upi,Singapore,Singapore,460,1655,windows,medium,0,express,16,0
ORD00005416,2025-01-15 22:34:10,EC002142,home,131.83,wallet,Canada,Canada,579,486,other,medium,2,same_day,41,0
ORD00011024,2025-07-10 18:42:53,EC003299,fashion,206.28,upi,United States,United States,1563,1122,mac,low,0,express,9,0
ORD00009774,2025-10-23 07:15:40,EC004094,home,292.12,wallet,United Kingdom,,1389,585,mac,medium,0,express,16,0
ORD00007079,2025-08-14 07:42:17,EC003776,fashion,664.54,credit_card,Germany,Germany,2125,153,android,low,2,express,30,0
ORD00001258,2025-07-18 14:03:24,EC000857,home,592.28,wallet,United States,Germany,1161,791,ios,medium,0,express,35,0
ORD00007591,2025-07-09 01:53:24,EC001596,sports,75.72,debit_card,UAE,UAE,694,41,other,medium,3,same_day,38,0
ORD00009322,2025-12-28 09:18:43,EC000885,fashion,1368.08,upi,Germany,Germany,1755,1020,ios,low,2,express,32,0
ORD00004341,2025-01-25 08:25:22,EC000305,sports,367.23,debit_card,Singapore,Singapore,466,988,mac,high,0,express,40,0
ORD00004780,2025-07-27 02:18:22,EC001973,sports,78.04,wallet,United Kingdom,United Kingdom,240,1783,mac,medium,0,same_day,14,0
ORD00005954,2025-07-30 21:43:43,EC003946,beauty,188.11,wallet,United Kingdom,United Kingdom,1597,1035,ios,medium,1,same_day,23,0
ORD00011496,2025-05-15 03:56:15,EC000673,fashion,67.35,upi,Canada,Canada,1743,904,android,medium,1,express,16,0
ORD00002664,2025-01-26 20:47:36,EC001437,home,228.13,upi,Germany,GERMANY,1119,161,windows,medium,0,express,19,0
ORD00006746,2025-11-11 23:23:52,EC003575,beauty,313.96,upi,United Kingdom,United Kingdom,1233,1098,other,low,2,standard,24,0
ORD00011415,2025-02-27 08:02:45,EC001596,home,218.87,upi,Germany,Germany,1959,1019,windows,low,0,standard,12,0
ORD00010950,2025-01-08 13:09:32,EC001774,sports,355.8,debit_card,Australia,Australia,775,1546,mac,low,0,express,14,0
ORD00011687,2025-09-24 05:08:52,EC002941,electronics,491.59,debit_card,Canada,Canada,1822,1606,ios,medium,1,express,16,0
ORD00009326,2025-05-25 03:29:23,EC002598,books,1097.42,debit_card,Canada,Canada,1652,465,android,low,1,same_day,7,0
ORD00008094,2025-07-05 17:33:00,EC004138,beauty,986.84,debit_card,Australia,Australia,585,899,windows,high,0,express,34,0
ORD00006575,2025-07-12 05:34:13,EC003890,beauty,1666.21,net_banking,India,Australia,1098,305,mac,medium,0,express,45,0
ORD00001736,2025-12-31 03:37:08,EC003436,beauty,153.26,net_banking,Australia,Australia,2091,1136,windows,medium,2,express,36,0
ORD00008082,2025-04-17 17:09:13,EC001280,beauty,102.8,upi,Australia,Australia,1550,965,mac,high,2,standard,50,0
ORD00007326,2025-08-28 01:04:38,EC003114,fashion,504.16,debit_card,UAE,United Kingdom,1588,44,other,low,0,express,25,0
ORD00010329,2025-01-26 13:25:41,EC003105,books,475.93,wallet,Canada,Canada,1530,1282,mac,low,3,express,30,0
ORD00011144,2025-09-08 14:43:02,EC002588,sports,385.9,wallet,Canada,Canada,2005,642,android,low,1,same_day,6,0
ORD00006448,2025-08-27 05:14:14,EC003416,home,467.66,credit_card,Australia,Australia,845,112,other,low,2,express,23,0
ORD00006867,2025-02-16 07:54:19,EC002487,fashion,52.33,credit_card,UAE,UAE,1304,324,android,low,1,express,14,0
ORD00010863,2025-03-15 22:45:35,EC003469,home,160.55,debit_card,Australia,Australia,69,1439,ios,medium,2,same_day,42,0
ORD00002655,2025-02-27 05:08:57,EC003931,home,840.84,credit_card,United Kingdom,United Kingdom,960,1509,android,medium,3,express,37,0
ORD00001305,2025-04-23 19:16:30,EC001904,beauty,699.46,credit_card,Singapore,Singapore,1672,678,ios,low,2,standard,33,0
ORD00007410,2025-03-04 06:40:46,EC001284,home,705.62,upi,India,India,249,659,windows,medium,0,,16,0
ORD00010575,2025-01-03 04:26:28,EC004167,home,183.86,wallet,India,India,981,1294,mac,medium,1,express,14,0
ORD00010859,2025-10-18 22:29:00,EC002227,electronics,432.16,debit_card,Australia,Australia,239,906,mac,medium,3,standard,38,0
ORD00007750,2025-08-21 07:19:13,EC003296,fashion,764.22,net_banking,Canada,Canada,1613,1037,windows,high,2,standard,52,1
ORD00001762,2025-08-20 02:45:50,EC003149,electronics,312.2,credit_card,Australia,Australia,1804,167,android,low,2,express,31,0
ORD00001977,2025-06-06 11:24:52,EC002204,sports,137.5,credit_card,Germany,Germany,1659,1729,mac,high,2,same_day,50,0
ORD00008906,2025-10-27 22:23:51,EC004157,beauty,1064.07,upi,Singapore,Singapore,645,1397,windows,high,3,standard,51,0
ORD00002468,2025-03-15 03:06:41,EC002695,beauty,394.15,debit_card,Singapore,Singapore,798,954,windows,high,3,same_day,52,0
ORD00004991,2025-12-16 07:27:36,EC003898,books,268.69,net_banking,India,India,1688,470,ios,low,0,same_day,11,0
ORD00005041,2025-01-10 06:23:20,EC001035,beauty,235.51,debit_card,Canada,Canada,2187,736,mac,low,1,express,16,0
ORD00003903,2025-09-01 00:46:30,EC003123,fashion,194.08,,Canada,Canada,456,766,mac,medium,0,same_day,17,0
ORD00007730,2025-08-11 17:11:40,EC001986,books,70.45,upi,United States,United States,1141,1233,windows,medium,1,standard,18,0
ORD00008782,,EC001024,books,311.06,wallet,Canada,Canada,232,67,other,medium,0,same_day,15,0
ORD00000671,2025-01-15 15:54:15,EC003942,electronics,511.54,debit_card,Singapore,Singapore,1997,840,other,medium,0,express,22,0
ORD00005032,2025-02-11 02:00:21,EC003703,sports,826.48,upi,Germany,Germany,484,1615,windows,high,3,express,56,0
ORD00004758,2025-05-04 02:42:48,EC000809,sports,447.76,debit_card,Singapore,Singapore,84,124,ios,high,0,same_day,35,0
ORD00000969,2025-04-01 20:54:56,EC000491, beauty ,486.16,wallet,,Canada,106,1496,mac,low,0,express,14,0
ORD00001190,2025-08-26 18:04:36,EC003926,beauty,542.41,upi,United Kingdom,United Kingdom,234,1335,mac,low,1,standard,9,0
ORD00010153,2025-03-25 22:28:08,EC003427,beauty,474.26,wallet,India,India,575,822,mac,low,2,same_day,,0
ORD00006761,2025-05-20 15:59:19,EC002792,fashion,1576.97,credit_card,Australia,Australia,1574,310,ios,low,1,express,8,0
ORD00000954,2025-09-23 11:16:17,EC001261,home,142.8,upi,Canada,Canada,1407,1225,android,medium,0,express,21,0
ORD00005006,2025-06-24 14:32:50,EC003633,home,140,debit_card,United Kingdom,United Kingdom,290,1027,windows,medium,0,express,23,0
ORD00005484,2025-12-07 16:08:57,EC000988,sports,353.36,upi,United Kingdom,United Kingdom,2114,869,android,medium,3,same_day,41,0
ORD00008007,2025-09-09 09:44:49,EC000814,fashion,351.7,wallet,Germany,Germany,476,1740,windows,low,2,express,29,0
ORD00008803,2025-05-19 17:50:23,EC000028,sports,181.57,credit_card,United States,Canada,475,1183,other,high,1,standard,52,1
ORD00006950,2025-07-17 11:06:05,EC001972,electronics,121.45,credit_card,Germany,Germany,,734,mac,medium,3,standard,33,0
ORD00004353,2025-04-14 15:22:21,EC002493,sports,288.56,credit_card,Singapore,Singapore,565,286,mac,high,3,express,48,0
ORD00007910,2025-11-09 13:31:12,EC003553,fashion,5840.62,upi,India,India,1906,272,android,medium,0,express,37,0
ORD00000424,2025-01-01 07:58:13,EC002183,fashion,1272.32,credit_card,United Kingdom,United Kingdom,36,61,android,low,3,standard,31,0
ORD00001051,2025-07-24 11:23:14,EC003855,fashion,216.3,upi,India,India,1421,1099,ios,high,3,same_day,51,0
ORD00011021,2025-03-21 05:38:29,EC001750,fashion,279.1,net_banking,India,India,1692,1798,mac,high,0,same_day,38,0
ORD00000692,2025-03-03 17:47:16,EC003692,books,184.61,credit_card,Australia,Australia,207,1316,ios,low,3,standard,30,0
ORD00010070,2025-10-25 21:25:42,EC003641,fashion,323.28,net_banking,Canada,Canada,1167,1484,mac,high,3,same_day,58,0
ORD00010168,2025-10-01 04:21:00,EC003498,electronics,307.34,debit_card,Germany,Germany,1487,1781,android,medium,1,same_day,18,0
ORD00001432,2025-03-08 17:38:15,EC001102,fashion,328.31,credit_card,United States,United States,997,54,android,low,1,standard,10,0
